# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-T" "4" "-t" "exon" "-g" "gene_id" "-a" "/home/lorenzo/univ/bioinfo/refs/Gencode/Gene_Annotations/release35_GRCh37/basic/gencode.v35lift37.basic.annotation.gtf" "-o" "counts.txt" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-1.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-2.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-3.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-1.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-2.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-3.bam"
Geneid	Chr	Start	End	Strand	Length	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-1.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-2.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-3.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-1.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-2.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-3.bam
ENSG00000260551.1_6	chr15;chr15	24409924;24414920	24414042;24415095	-;-	4295	0	0	0	0	0	0
ENSG00000260552.1_8	chr18;chr18	33759959;33767198	33760353;33767411	-;-	609	5	2	4	9	5	9
ENSG00000260555.1_6	chr7;chr7	149697841;149701497	149700167;149702213	+;+	3044	10	6	15	9	11	4
ENSG00000260558.2_8	chr16;chr16	66772141;66772676	66772280;66773625	+;+	1090	6	10	4	10	9	14
ENSG00000260563.3_6	chr17	80251592	80252786	+	1195	14	14	22	13	10	20
ENSG00000260564.1_6	chr9	82503916	82506922	+	3007	0	0	0	0	0	0
ENSG00000260565.7_9	chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16	2710363;2710364;2710595;2713085;2713085;2713323;2717964;2719412;2719412;2719412;2719412;2720865;2721025;2721105;2721346;2721346;2722708;2722708;2722708;2723284;2723284;2723284	2711382;2713431;2711382;2713408;2713408;2713408;2718041;2719562;2722563;2722571;2719562;2720975;2721232;2721232;2722274;2722571;2722860;2722860;2722977;2723414;2723420;2723428	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6722	368	359	598	345	462	550
ENSG00000260566.2_9	chr16	23072727	23075494	-	2768	0	0	0	0	0	0
ENSG00000260568.1_8	chr16;chr16;chr16	31710997;31711430;31711681	31711275;31711582;31711786	-;-;-	538	1	0	0	0	0	0
ENSG00000260569.2_9	chr18;chr18;chr18	71878626;71878626;71907507	71879804;71878798;71907790	-;-;-	1463	0	0	0	0	0	0
ENSG00000260570.1_9	chr16;chr16	28841933;28848253	28841958;28848521	-;-	295	0	0	0	0	0	0
ENSG00000260572.1_8	chr3	160471216	160472930	-	1715	10	9	12	13	15	9
ENSG00000260573.4_10	chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16	50441095;50441557;50441559;50441577;50441612;50441679;50442152;50442152;50442152;50455128;50455128;50527517;50529361;50539856;50552981;50556388;50556388;50558744;50559796;50560357;50564125;50565390;50565919;50568446;50570630;50574025;50576069;50576617;50580001	50441122;50441855;50441855;50441855;50441855;50441855;50442424;50442429;50442436;50456360;50455197;50527586;50529462;50540162;50553089;50556439;50556549;50558878;50559974;50560452;50564240;50565492;50566691;50568737;50570679;50574117;50576344;50576738;50580258	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5088	0	0	0	0	0	0
ENSG00000260574.1_6	chr6	82679170	82679256	-	87	0	0	0	0	0	0
ENSG00000260575.1_8	chr16;chr16	32261941;32265674	32262132;32265743	-;-	262	3	3	0	1	1	3
ENSG00000260577.2_10	chr16;chr16	68678151;68679883	68679643;68680071	-;-	1682	1	2	4	0	1	3
ENSG00000260578.1_6	chr18	65149028	65152203	-	3176	15	30	38	21	35	20
ENSG00000260579.1_9	chr15;chr15	83782369;83783085	83782530;83783318	-;-	396	14	6	5	10	12	8
ENSG00000260580.1_6	chr16;chr16	26733195;26740081	26733544;26740447	+;+	717	0	0	0	0	0	0
ENSG00000260581.1_6	chr5;chr5	151031836;151033595	151031986;151035010	+;+	1567	0	0	0	0	0	0
ENSG00000260583.1_7	chr21	26955082	26955638	-	557	5	5	5	5	6	4
ENSG00000260585.1_6	chrX	121005722	121010718	+	4997	1	2	2	0	1	0
ENSG00000260586.2_9	chr15;chr15;chr15;chr15;chr15;chr15	71624459;71634663;71635022;71640491;71640491;71644533	71624711;71634844;71635217;71640810;71640829;71644799	+;+;+;+;+;+	1237	15	10	31	15	16	28
ENSG00000260588.1_10	chr8	41685683	41687452	-	1770	8	15	11	16	26	12
ENSG00000260589.1_6	chr10	17683283	17685877	-	2595	49	59	41	67	60	30
ENSG00000260592.1_8	chr16;chr16;chr16	19488238;19498251;19499146	19488402;19498642;19499221	-;-;-	633	1	1	4	0	0	2
ENSG00000260593.1_8	chr16;chr16	71657611;71660501	71657856;71660719	-;-	465	0	0	0	0	0	0
ENSG00000260594.1_6	chr16;chr16;chr16	80770257;80772558;80775995	80770412;80772645;80776202	+;+;+	452	3	1	5	4	0	3
ENSG00000260597.1_7	chr12	54413694	54416373	+	2680	3	0	1	1	3	2
ENSG00000260599.1_9	chr19;chr19;chr19;chr19;chr19	22703797;22704753;22706355;22707423;22708110	22704068;22704995;22706435;22707539;22710751	-;-;-;-;-	3355	0	0	0	0	0	0
ENSG00000260600.1_7	chr16	61725660	61727654	-	1995	0	0	0	0	0	0
ENSG00000260601.1_7	chr16;chr16	12639339;12640142	12639458;12640541	+;+	520	2	0	3	6	2	4
ENSG00000260604.2_8	chr6	3905154	3912213	-	7060	31	150	72	48	145	87
ENSG00000260605.1_8	chr16;chr16;chr16;chr16	51069029;51070508;51071982;51072621	51069361;51070654;51072030;51072675	-;-;-;-	584	0	0	0	0	0	0
ENSG00000260608.1_7	chr15;chr15	83681413;83730239	83681474;83730597	+;+	421	3	10	11	12	17	10
ENSG00000260611.1_6	chr16	35019940	35021258	-	1319	0	0	0	0	0	0
ENSG00000260612.1_6	chr16	71760878	71761895	+	1018	6	7	3	4	1	1
ENSG00000260613.2_9	chr22;chr22;chr22;chr22	50226097;50230940;50231156;50232340	50227335;50231039;50231200;50232549	-;-;-;-	1594	0	0	0	0	0	1
ENSG00000260616.6_9	chr16;chr16;chr16	50817770;50836034;50836948	50818100;50836187;50837249	-;-;-	787	4	3	11	5	4	6
ENSG00000260617.1_6	chr16;chr16	88808039;88808321	88808141;88808775	+;+	558	0	0	0	0	0	0
ENSG00000260618.1_6	chr15;chr15;chr15;chr15;chr15;chr15;chr15	52870039;52877030;52877104;52878598;52879258;52882873;52890739	52870272;52877139;52877139;52878604;52879849;52882972;52890906	+;+;+;+;+;+;+	1211	6	17	15	8	16	13
ENSG00000260619.1_6	chr15	81283145	81285599	-	2455	0	0	1	1	1	4
ENSG00000260620.1_8	chr16;chr16	51088639;51090270	51089108;51090310	-;-	511	0	0	0	0	0	0
ENSG00000260621.1_6	chr16;chr16	56443232;56445341	56443525;56445595	+;+	549	1	0	6	3	2	6
ENSG00000260624.2_9	chr15;chr15;chr15	74163290;74164284;74165636	74163457;74164444;74165881	-;-;-	575	1	0	0	0	0	0
ENSG00000260625.3_9	chr16;chr16	31519785;31520494	31520357;31520881	+;+	961	6	7	6	7	13	9
ENSG00000260626.1_8	chr16;chr16	33336283;33337232	33336630;33337443	-;-	560	0	0	0	0	0	0
ENSG00000260629.2_6	chr11	5265784	5266776	-	993	0	0	0	0	0	0
ENSG00000260630.7_8	chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16	88729706;88729743;88729745;88729747;88729751;88734106;88737685;88737685;88737685;88737685;88737685;88737685;88737974;88738221;88738221;88738221;88738221;88738221;88738270;88740012;88740012;88740012;88740012;88740012;88740772;88741463;88741463;88753199	88729808;88729808;88729808;88729808;88729808;88734347;88737873;88737873;88737873;88738101;88737873;88737873;88738101;88738530;88738530;88738530;88738522;88738530;88738530;88740167;88740167;88740167;88741522;88740055;88741196;88742630;88742573;88753686	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4179	30	33	44	33	55	57
ENSG00000260633.1_6	chr3	134066130	134068075	-	1946	16	9	20	13	8	17
ENSG00000260634.1_6	chr2	127781828	127783299	-	1472	0	0	0	0	0	0
ENSG00000260635.1_8	chr16;chr16;chr16	22376442;22378367;22380136	22376510;22378487;22380368	+;+;+	423	15	7	16	15	19	11
ENSG00000260640.1_6	chr8	98253970	98254432	-	463	0	0	1	0	0	0
ENSG00000260641.1_6	chr4	99580055	99585701	+	5647	21	30	65	37	41	48
ENSG00000260642.1_6	chr15;chr15;chr15	32651739;32659776;32659920	32651859;32659839;32659985	+;+;+	251	0	0	0	0	0	0
ENSG00000260645.2_8	chr6;chr6;chr6	81176675;81176966;81178351	81178797;81177809;81178747	+;+;+	2123	12	19	26	26	27	20
ENSG00000260646.1_6	chr16;chr16	1562980;1564269	1563253;1564676	+;+	682	3	0	2	4	0	0
ENSG00000260647.1_6	chr17	18171394	18172142	+	749	22	25	32	18	39	20
ENSG00000260648.3_9	chr15	40524283	40528310	+	4028	23	11	20	8	13	12
ENSG00000260650.1_8	chr16;chr16	66613886;66614328	66614148;66614619	-;-	555	0	0	1	0	0	0
ENSG00000260651.1_6	chr4	103421998	103422476	-	479	3	3	2	3	1	1
ENSG00000260657.2_9	chr15;chr15;chr15;chr15	68560130;68560130;68567372;68570183	68560631;68560291;68567455;68570332	-;-;-;-	736	3	0	1	0	1	0
ENSG00000260658.6_11	chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16	63348168;63368504;63532489;63554761;63565129;63565129;63565129;63565137;63566721;63651597;63651597;63651597;63651597	63348226;63368571;63533129;63555682;63565208;63565208;63565208;63565208;63566835;63651948;63651950;63651950;63651941	-;-;-;-;-;-;-;-;-;-;-;-;-	2239	0	0	0	0	0	0
ENSG00000260659.1_8	chr16;chr16	89293215;89294866	89293382;89295100	-;-	403	0	0	0	0	0	0
ENSG00000260661.1_9	chr15;chr15;chr15;chr15	92691982;92700385;92856271;92874228	92693013;92700471;92856415;92874267	-;-;-;-	1304	12	4	11	10	7	8
ENSG00000260664.2_8	chr16;chr16;chr16	72459847;72463252;72566858	72464165;72463962;72567791	+;+;+	5253	2	3	4	5	4	1
ENSG00000260669.2_11	chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14	24678852;24679554;24679860;24680621;24680886;24682615;24683516;24683698;24684758;24685125	24679141;24679689;24679974;24680798;24681035;24683357;24683601;24683805;24685003;24685180	-;-;-;-;-;-;-;-;-;-	2108	5	2	6	7	10	7
ENSG00000260670.1_6	chr3	72370202	72373178	-	2977	0	0	0	0	0	0
ENSG00000260671.2_10	chr16;chr16;chr16	87773377;87774188;87781183	87773474;87774297;87781312	-;-;-	338	8	16	39	11	17	11
ENSG00000260672.1_6	chr15	72908151	72910591	+	2441	5	3	2	4	4	3
ENSG00000260673.1_9	chr6;chr6	4599521;4602411	4599849;4602654	-;-	573	0	0	0	0	0	0
ENSG00000260676.5_6	chr18;chr18;chr18;chr18;chr18;chr18;chr18	69187198;69189225;69195013;69198859;69201450;69215835;69246043	69188318;69190492;69195203;69199052;69201532;69215932;69246192	-;-;-;-;-;-;-	3105	0	0	0	0	0	0
ENSG00000260677.1_6	chr9	100505490	100507217	+	1728	0	6	3	3	3	1
ENSG00000260681.1_8	chr16;chr16	19422051;19422890	19422620;19422984	-;-	665	1	4	0	2	7	4
ENSG00000260683.1_6	chrX	126794612	126796511	-	1900	0	0	0	0	0	0
ENSG00000260686.1_6	chr5	122168051	122170228	+	2178	0	0	0	0	0	0
ENSG00000260693.1_7	chr15;chr15;chr15	30832296;30836768;30838015	30832742;30836863;30838172	+;+;+	701	1	0	0	0	3	0
ENSG00000260694.1_8	chr16;chr16	79111273;79111808	79111424;79112131	-;-	476	0	0	0	0	0	0
ENSG00000260695.1_6	chr16	65895015	65897687	-	2673	0	0	0	0	0	1
ENSG00000260698.1_6	chr1	246845410	246848377	+	2968	4	0	4	2	3	4
ENSG00000260701.2_8	chr16;chr16;chr16;chr16;chr16	77469127;77469139;77469755;77477742;77477742	77469237;77469237;77469817;77480695;77478145	+;+;+;+;+	3128	0	0	0	0	0	0
ENSG00000260704.1_3	chr13	28527663	28529507	+	1845	0	0	0	0	0	1
ENSG00000260706.5_9	chr16;chr16;chr16;chr16	80099733;80103242;80190122;80191528	80099968;80103410;80190272;80191552	+;+;+;+	581	0	0	0	0	0	0
ENSG00000260708.1_6	chr22	47157791	47158460	-	670	17	47	34	29	51	42
ENSG00000260710.1_8	chr16;chr16;chr16	1344552;1348844;1349097	1344651;1348992;1349167	-;-;-	320	0	0	1	0	0	0
ENSG00000260711.2_9	chr14	92219200	92226142	-	6943	0	2	2	0	1	1
ENSG00000260715.1_6	chr16	64189073	64190478	+	1406	0	0	0	0	0	0
ENSG00000260719.1_6	chr16;chr16	29756568;29758104	29756706;29759620	+;+	1656	0	0	0	0	0	0
ENSG00000260720.1_7	chr9;chr9	31371609;31381357	31372197;31381488	-;-	721	0	0	0	0	0	0
ENSG00000260721.1_3	chr8	1316808	1317999	-	1192	0	0	0	0	0	0
ENSG00000260723.1_7	chr16;chr16	12466680;12467526	12466885;12467754	+;+	435	1	0	2	0	0	0
ENSG00000260725.1_5	chr19;chr19	28909390;28920257	28910818;28920397	-;-	1570	0	0	0	0	0	0
ENSG00000260733.1_8	chr16;chr16;chr16	78529823;78537560;78540389	78530328;78537695;78540465	-;-;-	719	4	3	6	4	2	2
ENSG00000260737.6_9	chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16	80587153;80594611;80595134;80601452;80601845;80601845;80602704;80602704;80602713	80587634;80594776;80595182;80602010;80602010;80602010;80603559;80603567;80603584	-;-;-;-;-;-;-;-;-	2137	0	0	1	2	2	1
ENSG00000260738.1_6	chr13	100647153	100650163	-	3011	0	0	0	0	0	0
ENSG00000260739.1_8	chr15;chr15	22433890;22436104	22434360;22436177	-;-	545	0	0	0	0	0	0
ENSG00000260740.2_9	chr16;chr16	31498691;31499646	31499100;31499813	-;-	578	1	0	0	0	0	0
ENSG00000260741.1_8	chr16;chr16;chr16;chr16	23206199;23207246;23207725;23224325	23206342;23207337;23207868;23224425	-;-;-;-	481	0	0	0	0	0	0
ENSG00000260742.1_6	chr2	182752578	182756390	-	3813	14	8	10	12	16	17
ENSG00000260743.1_6	chr3	179058110	179059675	+	1566	10	8	17	14	14	11
ENSG00000260744.1_6	chr16;chr16	47230222;47235986	47230630;47236340	+;+	764	14	10	10	12	6	8
ENSG00000260751.2_10	chr16	23579994	23581017	+	1024	12	14	15	11	10	14
ENSG00000260755.1_6	chr16;chr16	66543340;66543762	66543660;66543951	+;+	511	0	0	0	0	0	0
ENSG00000260756.1_6	chr16	10445297	10446609	-	1313	0	0	0	0	0	0
ENSG00000260757.1_7	chr16;chr16	31413886;31414558	31414189;31416020	+;+	1767	13	8	4	6	10	4
ENSG00000260759.1_6	chr18	11666455	11670164	-	3710	0	0	0	0	0	0
ENSG00000260761.1_8	chr5	25319943	25321455	+	1513	28	27	15	28	37	20
ENSG00000260763.1_8	chr5;chr5	4436963;4438231	4438120;4440372	-;-	3300	0	0	0	0	0	0
ENSG00000260771.1_6	chr6	168775377	168776035	+	659	0	0	0	0	0	0
ENSG00000260772.1_7	chr16	69736968	69738555	+	1588	0	0	0	0	0	0
ENSG00000260773.1_8	chr15;chr15	66607252;66623748	66607457;66624041	-;-	500	4	8	7	6	8	14
ENSG00000260774.1_10	chr5;chr5	214013;217309	216807;217394	-;-	2881	32	36	47	28	41	42
ENSG00000260777.1_6	chr17	26590660	26593395	-	2736	1	1	1	0	1	1
ENSG00000260778.5_9	chr16;chr16;chr16;chr16;chr16	2318156;2318664;2321677;2322988;2322988	2318266;2318844;2321892;2323125;2323419	+;+;+;+;+	940	21	22	25	16	25	24
ENSG00000260779.1_6	chr18;chr18;chr18	10661930;10663318;10663821	10662177;10663571;10666884	+;+;+	3566	0	0	0	0	0	0
ENSG00000260780.1_6	chr15;chr15;chr15	24451931;24470443;24470888	24452040;24470774;24471001	+;+;+	556	0	0	0	0	0	0
ENSG00000260785.2_9	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	69093916;69094975;69095034;69095037;69095040;69127277;69128503;69128531;69128531;69130758;69133018;69164745;69164755;69164755;69176251;69181737;69181737;69181737;69181737;69181737;69196735;69198245;69198245;69198245;69198245;69198245	69095759;69095759;69095759;69095759;69095759;69127463;69128611;69128611;69128611;69130955;69133151;69164828;69164828;69164828;69176353;69181796;69181796;69181796;69181796;69181796;69196799;69198320;69198326;69198321;69198318;69198344	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2884	2	1	3	2	1	1
ENSG00000260786.1_6	chr5	42188368	42191625	+	3258	0	0	0	0	0	0
ENSG00000260788.6_11	chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16	83754007;83754008;83759080;83759080;83762473;83762473;83768639;83768648;83768740;83768883;83768947;83773436;83773523;83777377;83785252;83806414;83806414;83806414;83806414;83806414;83806414;83806414	83755437;83755255;83759193;83759193;83762604;83762604;83769523;83769523;83769523;83769523;83769523;83773505;83773626;83780190;83785513;83806554;83806522;83806481;83806579;83806486;83806541;83806554	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5978	0	1	0	0	0	0
ENSG00000260790.1_8	chr16;chr16;chr16;chr16	22386180;22386208;22386648;22389462	22387594;22386544;22386881;22389501	+;+;+;+	1455	4	4	6	2	5	3
ENSG00000260792.1_8	chr14;chr14	105127457;105131070	105130446;105131895	-;-	3816	5	2	6	2	8	5
ENSG00000260793.2_8	chr17;chr17;chr17	42298769;42299283;42299830	42298984;42301078;42300182	+;+;+	2012	9	3	15	6	6	8
ENSG00000260796.1_8	chr16;chr16	28831891;28833004	28832079;28833354	-;-	540	10	8	15	11	7	11
ENSG00000260798.1_8	chr16;chr16;chr16	68848233;68849479;68857167	68848447;68849562;68857429	-;-;-	562	0	0	1	0	0	0
ENSG00000260803.1_9	chr16;chr16;chr16;chr16	67514;67957;81799;84847	67750;68058;81883;85195	-;-;-;-	773	0	0	1	3	1	1
ENSG00000260804.3_5	chr2	217081768	217084915	+	3148	106	110	90	109	116	81
ENSG00000260806.1_6	chr14	96967147	96968658	-	1512	10	13	13	14	16	10
ENSG00000260807.7_10	chr16;chr16;chr16;chr16;chr16;chr16;chr16	1025761;1025764;1026778;1029025;1029140;1029601;1031145	1026400;1027093;1027029;1029110;1031590;1029758;1031298	-;-;-;-;-;-;-	3870	0	0	0	0	0	0
ENSG00000260808.1_8	chr11;chr11;chr11;chr11;chr11;chr11	68380367;68383260;68383350;68383657;68383657;68383943	68380689;68383487;68383487;68383698;68383754;68384179	-;-;-;-;-;-	886	16	17	28	15	19	20
ENSG00000260810.1_6	chr14	91724643	91725347	+	705	8	10	13	9	19	17
ENSG00000260814.2_9	chr15;chr15;chr15;chr15	42062954;42063130;42064629;42064713	42063161;42063161;42064930;42064820	-;-;-;-	510	0	0	0	0	0	0
ENSG00000260816.2_9	chr16	78929258	78933541	+	4284	7	1	5	4	3	3
ENSG00000260823.1_8	chr16;chr16	56643413;56645228	56643796;56645287	-;-	444	6	17	24	12	19	9
ENSG00000260827.1_9	chr16;chr16	33215094;33216015	33215810;33217783	-;-	2486	0	0	0	0	0	0
ENSG00000260830.1_6	chr14	21852451	21853079	+	629	7	4	3	2	3	1
ENSG00000260832.1_8	chr16;chr16;chr16	82986835;82988249;83023731	82988050;82988352;83023903	-;-;-	1493	0	0	0	0	1	1
ENSG00000260834.1_9	chr16;chr16;chr16;chr16	65224876;65237802;65266918;65268789	65225118;65237995;65267788;65268817	-;-;-;-	1337	0	0	0	0	1	1
ENSG00000260835.1_7	chr16;chr16	6623768;6626913	6623891;6627360	+;+	572	0	0	0	0	0	0
ENSG00000260838.3_8	chr8	73859385	73862680	+	3296	0	0	0	0	0	1
ENSG00000260840.2_9	chr2;chr2	85291231;85291906	85291802;85294470	-;-	3137	0	0	0	0	0	0
ENSG00000260845.1_9	chr16;chr16	32747230;32752331	32748010;32752415	-;-	866	0	0	0	0	0	0
ENSG00000260847.1_7	chr16;chr16	32199654;32204071	32199738;32204851	+;+	866	0	0	0	0	0	0
ENSG00000260848.2_8	chr16;chr16;chr16;chr16;chr16;chr16;chr16	73577832;73577840;73580221;73588171;73588548;73592167;73601495	73577907;73577907;73580256;73588216;73588710;73592421;73603208	+;+;+;+;+;+;+	2290	0	0	0	0	0	0
ENSG00000260850.2_9	chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16	51389394;51390160;51421879;51438413;51529013;51529013;51558775;51558775	51390470;51390470;51422663;51438539;51529117;51529117;51559058;51559068	-;-;-;-;-;-;-;-	2388	0	0	0	0	0	0
ENSG00000260852.1_5	chr16	30930640	30934590	-	3951	83	104	133	72	95	99
ENSG00000260853.2_10	chr16;chr16;chr16;chr16	28964137;28968059;28968923;28977737	28966319;28968395;28969158;28977757	-;-;-;-	2777	138	127	159	131	132	152
ENSG00000260854.1_7	chr16;chr16	34213115;34214112	34213562;34214215	-;-	552	0	0	0	0	0	0
ENSG00000260855.1_6	chr1	246935603	246939074	+	3472	61	64	69	75	92	62
ENSG00000260857.3_10	chr16;chr16;chr16;chr16;chr16	34738741;34739458;34739999;34740697;34740697	34739785;34739785;34740289;34740938;34740854	-;-;-;-;-	1578	0	0	0	0	0	0
ENSG00000260858.1_8	chr16;chr16;chr16	84288876;84291672;84294255	84288887;84291721;84294655	-;-;-	463	0	0	0	0	0	0
ENSG00000260859.1_7	chr16;chr16	84861869;84862617	84861896;84862848	+;+	260	0	0	0	2	2	1
ENSG00000260862.1_7	chr16;chr16;chr16	82806924;82856817;82862870	82807094;82860308;82863243	+;+;+	4037	0	1	0	0	0	2
ENSG00000260867.1_6	chr16;chr16	58231016;58251457	58231092;58251709	+;+	330	2	2	3	2	4	0
ENSG00000260868.1_5	chr2	174890008	174891891	+	1884	0	0	1	0	0	0
ENSG00000260871.1_6	chr5	89684285	89685180	-	896	1	2	2	2	3	6
ENSG00000260874.5_9	chr16;chr16;chr16;chr16;chr16	2506253;2506831;2508811;2509714;2509915	2506582;2506967;2508955;2509837;2509967	-;-;-;-;-	789	11	15	21	10	10	10
ENSG00000260876.6_7	chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16	79709945;79709959;79709964;79709970;79709988;79709988;79721407;79747036;79747139;79747733;79747733;79747733;79747733;79748712;79748712;79748712;79748712;79748712;79748717;79756204;79757426;79757426;79760254;79760254;79760254;79760254;79762786;79796223;79804327;79829000;79829000;79830650;79831388;79831388;79831388;79831388;79831388;79831543;79832336;79832336;79832336;79832336;79832336;79832336;79835070;79841318;79841318;79841318;79841318;79841318;79841318	79710105;79710105;79710105;79710105;79710105;79710105;79721532;79748031;79748031;79748031;79748031;79748031;79748031;79748784;79748784;79748784;79748784;79748784;79748784;79756292;79758980;79757613;79760573;79760573;79760573;79760573;79762833;79796828;79804424;79829194;79829194;79830695;79831627;79831627;79831627;79831627;79831627;79831627;79832587;79832587;79832587;79832587;79832587;79832587;79835223;79841817;79843613;79841735;79841820;79841736;79841820	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7255	0	0	0	0	0	0
ENSG00000260877.2_8	chr11;chr11	69186231;69186994	69186315;69187280	+;+	372	115	103	171	129	131	128
ENSG00000260878.1_6	chr4	46245565	46246232	-	668	0	0	0	0	0	0
ENSG00000260879.1_7	chr1	108742548	108744113	+	1566	0	0	0	0	0	0
ENSG00000260880.5_8	chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16	73126248;73126407;73126589;73126980;73126980;73126980;73127363;73132635	73126884;73126492;73126884;73127110;73127671;73127110;73127673;73133236	+;+;+;+;+;+;+;+	1933	0	0	0	0	0	0
ENSG00000260884.1_6	chr16;chr16	74347235;74349044	74347258;74349532	+;+	513	6	10	14	4	13	15
ENSG00000260886.2_8	chr16;chr16;chr16;chr16;chr16;chr16;chr16	71598920;71599692;71599954;71599954;71605923;71605923;71611968	71599569;71599824;71600104;71600104;71606340;71606388;71612090	+;+;+;+;+;+;+	1523	2	7	11	4	3	3
ENSG00000260887.3_7	chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16	52305484;52305487;52305522;52305531;52306531;52306977;52306977;52307024;52307614;52307614;52309381;52313521;52313521;52313521;52313928;52313928;52314182	52305782;52305782;52305782;52305782;52306561;52307131;52307131;52307131;52308129;52308067;52309438;52313602;52313654;52313602;52314208;52314211;52314550	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1816	0	0	0	0	0	0
ENSG00000260891.1_8	chr16;chr16	68246304;68255352	68246540;68255574	-;-	460	4	8	10	5	6	7
ENSG00000260892.1_6	chr15;chr15	75968568;75969451	75969077;75969503	+;+	563	0	0	0	0	0	0
ENSG00000260894.1_9	chr16;chr16	67576207;67576394	67576331;67576475	-;-	207	0	0	0	0	0	0
ENSG00000260895.1_6	chr11;chr11	68870961;68876321	68871340;68876562	+;+	622	1	4	3	0	3	4
ENSG00000260896.6_9	chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16	80859971;80862955;80863683;80863684;80863690;80864391;80864638;80871829;80871829;80874016;80874016;80874016;80874016;80874016;80874797;80874959;80875195;80875792;80875877;80878182;80879528;80879528;80879803;80880354;80881693;80908024;80908331;80908880	80860829;80864654;80864654;80864654;80864464;80864654;80864654;80871942;80871942;80874119;80874119;80874119;80874119;80874119;80874861;80875049;80875217;80875939;80875939;80878272;80879592;80879620;80879894;80880400;80881725;80908081;80908542;80908982	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3833	0	2	2	4	1	1
ENSG00000260898.6_8	chr15;chr15;chr15;chr15;chr15;chr15	73075176;73079044;73079763;73079763;73084897;73090345	73077537;73079110;73079934;73079934;73087149;73090540	+;+;+;+;+;+	5050	12	15	18	17	26	11
