# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-T" "4" "-t" "histone" "-g" "histone_id" "-a" "../1-GTF/histone_annotation.gtf" "-o" "counts.txt" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-1.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-2.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-3.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-1.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-2.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-3.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-1.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-2.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-3.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-1.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-2.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-3.bam
h3k27ac_input_peak_44053	chr5	142626018	142630896	.	4879	1	0	6	2	1	1
h3k27ac_input_peak_44054	chr5	142631138	142631926	.	789	1	0	0	0	0	1
h3k27ac_input_peak_44055	chr5	142640578	142641346	.	769	3	2	0	2	2	1
h3k27ac_input_peak_44056	chr5	142641800	142642382	.	583	1	1	2	1	3	2
h3k27ac_input_peak_44057	chr5	142661016	142661459	.	444	251	406	384	347	460	529
h3k27ac_input_peak_44058	chr5	142680717	142681101	.	385	12	16	23	17	21	27
h3k27ac_input_peak_44059	chr5	142690211	142690674	.	464	13	11	29	17	12	20
h3k27ac_input_peak_44060	chr5	142691715	142693022	.	1308	59	38	63	58	62	64
h3k27ac_input_peak_44061	chr5	142693874	142694350	.	477	12	15	24	22	17	30
h3k27ac_input_peak_44062	chr5	142694710	142695264	.	555	21	34	32	32	32	41
h3k27ac_input_peak_44063	chr5	142730779	142732054	.	1276	95	77	146	85	125	152
h3k27ac_input_peak_44064	chr5	142757562	142758345	.	784	54	59	108	62	86	101
h3k27ac_input_peak_44065	chr5	142776048	142776641	.	594	108	120	161	131	193	285
h3k27ac_input_peak_44066	chr5	142777035	142786294	.	9260	1455	1944	2217	1823	2642	2767
h3k27ac_input_peak_44067	chr5	142886339	142886628	.	290	0	0	0	0	0	1
h3k27ac_input_peak_44068	chr5	142913893	142916075	.	2183	0	0	2	1	0	0
h3k27ac_input_peak_44069	chr5	142916300	142918076	.	1777	0	1	1	1	0	3
h3k27ac_input_peak_44070	chr5	142921451	142922586	.	1136	0	0	0	0	0	0
h3k27ac_input_peak_44071	chr5	142923795	142925221	.	1427	0	1	0	1	0	0
h3k27ac_input_peak_44072	chr5	142931079	142931795	.	717	0	0	0	0	0	2
h3k27ac_input_peak_44073	chr5	142932117	142932600	.	484	0	0	0	0	0	1
h3k27ac_input_peak_44074	chr5	142933032	142933681	.	650	0	0	0	0	0	0
h3k27ac_input_peak_44075	chr5	142934135	142935299	.	1165	0	0	0	1	0	0
h3k27ac_input_peak_44076	chr5	142935701	142935990	.	290	0	0	0	0	0	0
h3k27ac_input_peak_44077	chr5	142936205	142936587	.	383	0	0	0	0	0	0
h3k27ac_input_peak_44078	chr5	142973304	142975855	.	2552	0	1	4	0	4	7
h3k27ac_input_peak_44079	chr5	143003981	143005348	.	1368	0	4	7	3	2	5
h3k27ac_input_peak_44080	chr5	143005686	143006346	.	661	0	1	2	1	1	1
h3k27ac_input_peak_44081	chr5	143006601	143007010	.	410	0	0	0	0	0	0
h3k27ac_input_peak_44082	chr5	143008102	143009916	.	1815	1	2	1	3	5	8
h3k27ac_input_peak_44083	chr5	143010171	143011272	.	1102	2	0	3	0	2	4
h3k27ac_input_peak_44084	chr5	143014181	143014649	.	469	0	0	0	1	0	0
h3k27ac_input_peak_44085	chr5	143016748	143017046	.	299	0	0	0	0	0	0
h3k27ac_input_peak_44086	chr5	143022788	143023965	.	1178	0	0	0	0	2	0
h3k27ac_input_peak_44087	chr5	143024982	143025441	.	460	0	0	1	0	0	0
h3k27ac_input_peak_44088	chr5	143026069	143027640	.	1572	3	3	5	1	2	2
h3k27ac_input_peak_44089	chr5	143037885	143038174	.	290	0	0	0	0	0	0
h3k27ac_input_peak_44090	chr5	143038656	143039139	.	484	0	0	1	2	3	1
h3k27ac_input_peak_44091	chr5	143039522	143040048	.	527	0	0	0	0	0	0
h3k27ac_input_peak_44092	chr5	143204136	143204502	.	367	1	0	0	0	0	0
h3k27ac_input_peak_44093	chr5	143206821	143207156	.	336	1	0	0	1	0	0
h3k27ac_input_peak_44094	chr5	143258676	143259993	.	1318	1	0	1	1	1	1
h3k27ac_input_peak_44095	chr5	143267154	143267620	.	467	0	0	0	0	0	0
h3k27ac_input_peak_44096	chr5	143293401	143293827	.	427	0	0	0	0	0	1
h3k27ac_input_peak_44097	chr5	143294133	143295402	.	1270	1	0	0	0	0	0
h3k27ac_input_peak_44098	chr5	143295617	143295967	.	351	0	0	0	0	0	0
h3k27ac_input_peak_44099	chr5	143297197	143297872	.	676	0	0	0	1	0	0
h3k27ac_input_peak_44100	chr5	143298270	143304475	.	6206	8	10	13	12	6	4
h3k27ac_input_peak_44101	chr5	143346649	143346993	.	345	0	0	0	0	0	1
h3k27ac_input_peak_44102	chr5	143351577	143351935	.	359	0	0	0	0	0	0
h3k27ac_input_peak_44103	chr5	143353242	143359373	.	6132	3	5	3	1	3	0
h3k27ac_input_peak_44104	chr5	143359794	143360616	.	823	0	0	0	0	0	0
h3k27ac_input_peak_44105	chr5	143363113	143365314	.	2202	1	1	0	0	1	0
h3k27ac_input_peak_44106	chr5	143365707	143368462	.	2756	0	0	0	2	2	0
h3k27ac_input_peak_44107	chr5	143382877	143383215	.	339	0	0	0	0	0	0
h3k27ac_input_peak_44108	chr5	143444120	143444409	.	290	0	0	0	0	0	0
h3k27ac_input_peak_44109	chr5	143445060	143445349	.	290	0	0	0	0	0	0
h3k27ac_input_peak_44110	chr5	143446141	143446779	.	639	0	0	0	0	0	0
h3k27ac_input_peak_44111	chr5	143451056	143452094	.	1039	0	0	0	0	0	0
h3k27ac_input_peak_44112	chr5	143452563	143453778	.	1216	0	0	1	0	1	0
h3k27ac_input_peak_44113	chr5	143530160	143530460	.	301	0	1	0	0	0	0
h3k27ac_input_peak_44114	chr5	143548881	143550123	.	1243	226	418	342	274	571	336
h3k27ac_input_peak_44115	chr5	143558602	143558976	.	375	0	0	0	0	0	0
h3k27ac_input_peak_44116	chr5	143565815	143566130	.	316	0	0	0	0	0	0
h3k27ac_input_peak_44117	chr5	143566757	143567204	.	448	0	0	0	0	1	0
h3k27ac_input_peak_44118	chr5	143567590	143568921	.	1332	0	0	0	0	0	2
h3k27ac_input_peak_44119	chr5	144622742	144625740	.	2999	2	2	3	1	3	2
h3k27ac_input_peak_44120	chr5	144730623	144731200	.	578	5	5	2	5	6	6
h3k27ac_input_peak_44121	chr5	144737092	144737661	.	570	4	4	4	5	4	4
h3k27ac_input_peak_44122	chr5	144739082	144743647	.	4566	39	23	38	34	31	31
h3k27ac_input_peak_44123	chr5	144743893	144745270	.	1378	4	3	7	5	5	11
h3k27ac_input_peak_44124	chr5	144911436	144912029	.	594	19	9	14	23	11	19
h3k27ac_input_peak_44125	chr5	145155227	145155694	.	468	9	4	8	13	12	9
h3k27ac_input_peak_44126	chr5	145155899	145156309	.	411	14	5	10	14	10	9
h3k27ac_input_peak_44127	chr5	145215096	145215819	.	724	1	4	0	1	6	3
h3k27ac_input_peak_44128	chr5	145226742	145228669	.	1928	0	0	0	3	1	0
h3k27ac_input_peak_44129	chr5	145229139	145229613	.	475	0	0	0	1	0	0
h3k27ac_input_peak_44130	chr5	145231477	145232550	.	1074	0	0	0	0	0	0
h3k27ac_input_peak_44131	chr5	145233224	145234305	.	1082	0	0	0	1	0	1
h3k27ac_input_peak_44132	chr5	145234584	145235200	.	617	0	0	0	0	1	0
h3k27ac_input_peak_44133	chr5	145302840	145306320	.	3481	0	1	0	2	0	1
h3k27ac_input_peak_44134	chr5	145311057	145311823	.	767	0	0	0	0	0	0
h3k27ac_input_peak_44135	chr5	145312715	145313188	.	474	0	0	0	0	0	0
h3k27ac_input_peak_44136	chr5	145313461	145313875	.	415	0	0	0	0	0	0
h3k27ac_input_peak_44137	chr5	145314122	145319853	.	5732	300	373	513	343	525	492
h3k27ac_input_peak_44138	chr5	145320245	145320861	.	617	39	53	69	49	63	74
h3k27ac_input_peak_44139	chr5	145321556	145322417	.	862	44	50	71	46	71	66
h3k27ac_input_peak_44140	chr5	145322675	145323065	.	391	17	13	25	10	26	19
h3k27ac_input_peak_44141	chr5	145323588	145323877	.	290	9	17	13	10	17	17
h3k27ac_input_peak_44142	chr5	145324197	145326043	.	1847	88	62	119	72	115	130
h3k27ac_input_peak_44143	chr5	145326677	145327444	.	768	17	25	47	26	40	46
h3k27ac_input_peak_44144	chr5	145329024	145329539	.	516	28	25	37	24	23	39
h3k27ac_input_peak_44145	chr5	145341132	145341575	.	444	11	7	25	7	15	12
h3k27ac_input_peak_44146	chr5	145352839	145355158	.	2320	49	51	100	61	85	73
h3k27ac_input_peak_44147	chr5	145355402	145358936	.	3535	79	66	127	63	93	116
h3k27ac_input_peak_44148	chr5	145360146	145360728	.	583	2	6	7	7	3	7
h3k27ac_input_peak_44149	chr5	145360997	145361420	.	424	7	10	10	6	10	8
h3k27ac_input_peak_44150	chr5	145362070	145362499	.	430	13	8	11	12	13	12
h3k27ac_input_peak_44151	chr5	145419467	145423564	.	4098	22	20	37	28	33	35
h3k27ac_input_peak_44152	chr5	145424558	145426097	.	1540	6	9	13	8	4	6
h3k27ac_input_peak_44153	chr5	145427584	145427925	.	342	1	1	2	1	4	2
h3k27ac_input_peak_44154	chr5	145561119	145562095	.	977	300	349	304	357	390	338
h3k27ac_input_peak_44155	chr5	145562583	145562872	.	290	3	4	4	9	7	7
h3k27ac_input_peak_44156	chr5	145568937	145569505	.	569	0	0	0	0	0	0
h3k27ac_input_peak_44157	chr5	145569879	145570383	.	505	0	0	0	0	0	0
h3k27ac_input_peak_44158	chr5	145581611	145582753	.	1143	0	0	0	0	2	0
h3k27ac_input_peak_44159	chr5	145583138	145584250	.	1113	74	107	123	99	119	112
h3k27ac_input_peak_44160	chr5	145662469	145662999	.	531	3	5	5	8	7	7
h3k27ac_input_peak_44161	chr5	145663270	145663772	.	503	7	5	12	6	13	6
h3k27ac_input_peak_44162	chr5	145826906	145828317	.	1412	114	136	139	142	161	121
h3k27ac_input_peak_44163	chr5	145869988	145870485	.	498	12	20	25	23	31	24
h3k27ac_input_peak_44164	chr5	146095975	146096296	.	322	0	0	0	0	0	0
h3k27ac_input_peak_44165	chr5	146109600	146111553	.	1954	0	0	0	0	2	1
h3k27ac_input_peak_44166	chr5	146111808	146114927	.	3120	0	0	0	0	1	0
h3k27ac_input_peak_44167	chr5	146122523	146123237	.	715	0	0	0	1	0	0
h3k27ac_input_peak_44168	chr5	146682791	146683458	.	668	0	0	0	0	0	0
h3k27ac_input_peak_44169	chr5	146684437	146684947	.	511	0	1	2	1	0	0
h3k27ac_input_peak_44170	chr5	146689467	146689794	.	328	0	0	0	1	0	0
h3k27ac_input_peak_44171	chr5	146912650	146913365	.	716	0	0	0	0	0	0
h3k27ac_input_peak_44172	chr5	146914237	146914850	.	614	0	1	0	0	0	0
h3k27ac_input_peak_44173	chr5	146915053	146916703	.	1651	1	0	0	0	1	0
h3k27ac_input_peak_44174	chr5	147763650	147764357	.	708	30	36	56	34	44	35
h3k27ac_input_peak_44175	chr5	147781977	147782266	.	290	67	64	112	90	110	91
h3k27ac_input_peak_44176	chr5	148169219	148169766	.	548	0	0	1	0	0	3
h3k27ac_input_peak_44177	chr5	148170289	148170899	.	611	3	0	0	0	2	1
h3k27ac_input_peak_44178	chr5	148188334	148188627	.	294	1	0	0	2	1	0
h3k27ac_input_peak_44179	chr5	148205298	148205691	.	394	6	2	1	3	5	3
h3k27ac_input_peak_44180	chr5	148206249	148206841	.	593	230	327	427	336	402	355
h3k27ac_input_peak_44181	chr5	148207077	148209173	.	2097	689	768	967	741	960	685
h3k27ac_input_peak_44182	chr5	148209603	148210200	.	598	108	77	137	110	110	108
h3k27ac_input_peak_44183	chr5	148210516	148211040	.	525	108	82	149	125	110	106
h3k27ac_input_peak_44184	chr5	148223903	148224386	.	484	35	28	38	21	28	27
h3k27ac_input_peak_44185	chr5	148287264	148290248	.	2985	12	3	23	8	13	10
h3k27ac_input_peak_44186	chr5	148290552	148297567	.	7016	40	36	61	43	38	43
h3k27ac_input_peak_44187	chr5	148317873	148318166	.	294	4	1	5	3	1	2
h3k27ac_input_peak_44188	chr5	148319943	148320237	.	295	0	1	5	3	4	4
h3k27ac_input_peak_44189	chr5	148329151	148329456	.	306	3	3	1	0	1	3
h3k27ac_input_peak_44190	chr5	148333531	148335500	.	1970	4	6	15	6	7	7
h3k27ac_input_peak_44191	chr5	148335807	148337067	.	1261	1	2	6	1	2	5
h3k27ac_input_peak_44192	chr5	148337593	148355061	.	17469	73	75	85	56	78	65
h3k27ac_input_peak_44193	chr5	148355746	148369155	.	13410	59	60	109	87	87	96
h3k27ac_input_peak_44194	chr5	148369785	148372192	.	2408	38	29	48	53	54	73
h3k27ac_input_peak_44195	chr5	148373465	148374043	.	579	8	13	13	16	23	10
h3k27ac_input_peak_44196	chr5	148374750	148375733	.	984	16	15	19	15	24	34
h3k27ac_input_peak_44197	chr5	148376006	148377584	.	1579	43	32	53	45	59	78
h3k27ac_input_peak_44198	chr5	148377936	148381595	.	3660	126	118	162	169	244	235
h3k27ac_input_peak_44199	chr5	148381970	148383931	.	1962	136	116	179	134	193	258
h3k27ac_input_peak_44200	chr5	148384142	148384892	.	751	54	74	120	73	80	116
h3k27ac_input_peak_44201	chr5	148415489	148415856	.	368	8	8	11	9	7	11
h3k27ac_input_peak_44202	chr5	148416304	148416678	.	375	21	12	16	11	11	21
h3k27ac_input_peak_44203	chr5	148416984	148417349	.	366	5	7	9	8	14	10
h3k27ac_input_peak_44204	chr5	148417789	148419166	.	1378	113	124	157	131	146	193
h3k27ac_input_peak_44205	chr5	148420335	148420954	.	620	13	9	21	13	17	20
h3k27ac_input_peak_44206	chr5	148425332	148425782	.	451	7	8	4	4	4	2
h3k27ac_input_peak_44207	chr5	148426260	148428752	.	2493	53	79	97	66	74	109
h3k27ac_input_peak_44208	chr5	148429533	148430143	.	611	12	9	6	10	8	8
h3k27ac_input_peak_44209	chr5	148431357	148431646	.	290	4	6	7	3	3	8
h3k27ac_input_peak_44210	chr5	148433613	148433931	.	319	1	3	5	1	1	1
h3k27ac_input_peak_44211	chr5	148434432	148435029	.	598	1	4	4	6	4	6
h3k27ac_input_peak_44212	chr5	148439343	148442726	.	3384	71	70	92	84	97	102
h3k27ac_input_peak_44213	chr5	148443093	148445082	.	1990	100	108	139	99	137	136
h3k27ac_input_peak_44214	chr5	148492025	148492700	.	676	0	1	2	1	0	2
h3k27ac_input_peak_44215	chr5	148493504	148493955	.	452	0	1	1	0	0	3
h3k27ac_input_peak_44216	chr5	148496712	148497089	.	378	0	0	1	0	0	3
h3k27ac_input_peak_44217	chr5	148504063	148504491	.	429	0	2	0	0	3	0
h3k27ac_input_peak_44218	chr5	148505044	148513961	.	8918	166	157	156	194	195	190
h3k27ac_input_peak_44219	chr5	148514293	148518102	.	3810	4	7	4	4	1	1
h3k27ac_input_peak_44220	chr5	148518420	148520027	.	1608	1	0	2	0	0	0
h3k27ac_input_peak_44221	chr5	148520305	148520825	.	521	0	1	0	1	1	1
h3k27ac_input_peak_44222	chr5	148521273	148522821	.	1549	50	48	78	53	82	61
h3k27ac_input_peak_44223	chr5	148523158	148524544	.	1387	11	6	22	17	18	14
h3k27ac_input_peak_44224	chr5	148524874	148525213	.	340	6	4	4	1	8	5
h3k27ac_input_peak_44225	chr5	148529294	148533462	.	4169	56	41	54	50	59	53
h3k27ac_input_peak_44226	chr5	148533785	148536204	.	2420	28	23	36	20	30	27
h3k27ac_input_peak_44227	chr5	148539879	148540689	.	811	5	4	5	2	1	2
h3k27ac_input_peak_44228	chr5	148540956	148541461	.	506	5	3	8	0	2	5
h3k27ac_input_peak_44229	chr5	148542944	148543859	.	916	6	5	3	2	8	6
h3k27ac_input_peak_44230	chr5	148544753	148545403	.	651	10	6	4	1	4	5
h3k27ac_input_peak_44231	chr5	148546708	148547144	.	437	4	2	1	0	3	2
h3k27ac_input_peak_44232	chr5	148548054	148557533	.	9480	44	35	48	34	53	55
h3k27ac_input_peak_44233	chr5	148558726	148559021	.	296	4	1	3	3	4	2
h3k27ac_input_peak_44234	chr5	148559341	148560108	.	768	4	4	5	12	6	1
h3k27ac_input_peak_44235	chr5	148560392	148560936	.	545	8	6	4	2	4	4
h3k27ac_input_peak_44236	chr5	148561788	148563576	.	1789	58	37	43	26	45	51
h3k27ac_input_peak_44237	chr5	148563802	148569639	.	5838	83	89	124	98	104	118
h3k27ac_input_peak_44238	chr5	148569975	148571839	.	1865	22	16	21	22	28	24
h3k27ac_input_peak_44239	chr5	148572214	148573349	.	1136	12	11	13	19	13	23
h3k27ac_input_peak_44240	chr5	148574503	148575112	.	610	3	12	19	7	14	18
h3k27ac_input_peak_44241	chr5	148578448	148579189	.	742	11	16	25	15	22	17
h3k27ac_input_peak_44242	chr5	148581460	148582141	.	682	8	6	8	5	7	11
h3k27ac_input_peak_44243	chr5	148582987	148589806	.	6820	85	93	138	79	83	103
h3k27ac_input_peak_44244	chr5	148590211	148591858	.	1648	35	25	30	42	48	27
h3k27ac_input_peak_44245	chr5	148592348	148596608	.	4261	49	34	74	75	67	39
h3k27ac_input_peak_44246	chr5	148597048	148598195	.	1148	23	15	39	15	15	20
h3k27ac_input_peak_44247	chr5	148599233	148599795	.	563	12	12	18	10	3	7
h3k27ac_input_peak_44248	chr5	148600471	148601042	.	572	24	9	14	16	16	15
h3k27ac_input_peak_44249	chr5	148603824	148604144	.	321	1	4	4	7	4	4
h3k27ac_input_peak_44250	chr5	148604881	148605274	.	394	5	9	8	4	4	3
h3k27ac_input_peak_44251	chr5	148605641	148608678	.	3038	46	36	40	36	52	28
h3k27ac_input_peak_44252	chr5	148608935	148609929	.	995	14	17	19	11	22	12
h3k27ac_input_peak_44253	chr5	148634587	148634962	.	376	14	10	14	12	12	15
h3k27ac_input_peak_44254	chr5	148635245	148637529	.	2285	62	35	59	39	62	49
h3k27ac_input_peak_44255	chr5	148637874	148639863	.	1990	217	237	228	230	307	244
h3k27ac_input_peak_44256	chr5	148641311	148641943	.	633	2	0	0	1	5	3
h3k27ac_input_peak_44257	chr5	148650858	148651710	.	853	2	5	7	1	4	1
h3k27ac_input_peak_44258	chr5	148723906	148724208	.	303	5	1	5	1	7	0
h3k27ac_input_peak_44259	chr5	148724426	148724890	.	465	9	11	3	7	12	5
h3k27ac_input_peak_44260	chr5	148725472	148725935	.	464	26	37	31	33	37	33
h3k27ac_input_peak_44261	chr5	148827657	148828101	.	445	0	0	0	0	0	0
h3k27ac_input_peak_44262	chr5	148829944	148834187	.	4244	2	0	2	3	4	4
h3k27ac_input_peak_44263	chr5	148834464	148835470	.	1007	0	2	2	0	0	0
h3k27ac_input_peak_44264	chr5	148835785	148836673	.	889	0	0	1	0	0	0
h3k27ac_input_peak_44265	chr5	148863955	148864360	.	406	0	0	1	0	2	2
h3k27ac_input_peak_44266	chr5	148864682	148865635	.	954	1	1	6	0	6	7
h3k27ac_input_peak_44267	chr5	148866143	148867230	.	1088	8	6	19	6	1	13
h3k27ac_input_peak_44268	chr5	148928516	148930981	.	2466	715	890	1349	1017	1105	1396
h3k27ac_input_peak_44269	chr5	148931231	148932089	.	859	14	11	11	16	15	11
h3k27ac_input_peak_44270	chr5	148939534	148944414	.	4881	6	8	7	11	12	19
h3k27ac_input_peak_44271	chr5	148975820	148976452	.	633	0	0	2	0	0	0
h3k27ac_input_peak_44272	chr5	148984543	148985633	.	1091	1	1	0	1	2	2
h3k27ac_input_peak_44273	chr5	148985926	148987142	.	1217	0	0	0	2	2	3
h3k27ac_input_peak_44274	chr5	149110825	149111156	.	332	0	0	2	0	0	0
h3k27ac_input_peak_44275	chr5	149184654	149185157	.	504	0	1	0	0	0	0
h3k27ac_input_peak_44276	chr5	149185644	149186704	.	1061	3	0	3	0	2	1
h3k27ac_input_peak_44277	chr5	149264941	149265576	.	636	0	0	0	0	1	0
h3k27ac_input_peak_44278	chr5	149266132	149267062	.	931	0	0	0	0	1	0
h3k27ac_input_peak_44279	chr5	149267373	149268316	.	944	0	1	0	0	2	0
h3k27ac_input_peak_44280	chr5	149292841	149295204	.	2364	0	0	0	0	1	0
h3k27ac_input_peak_44281	chr5	149295541	149297783	.	2243	0	0	0	0	0	0
h3k27ac_input_peak_44282	chr5	149298246	149299571	.	1326	0	0	0	0	0	0
h3k27ac_input_peak_44283	chr5	149312237	149313118	.	882	0	0	0	3	0	0
h3k27ac_input_peak_44284	chr5	149314647	149315687	.	1041	0	0	0	0	0	0
h3k27ac_input_peak_44285	chr5	149316040	149320817	.	4778	1	5	5	6	5	1
h3k27ac_input_peak_44286	chr5	149321140	149321430	.	291	0	0	0	0	1	0
h3k27ac_input_peak_44287	chr5	149339228	149340032	.	805	0	3	3	7	11	6
h3k27ac_input_peak_44288	chr5	149379256	149379952	.	697	3	10	10	14	7	13
h3k27ac_input_peak_44289	chr5	149380271	149382050	.	1780	52	94	142	90	141	155
h3k27ac_input_peak_44290	chr5	149396160	149397152	.	993	33	29	32	29	34	36
h3k27ac_input_peak_44291	chr5	149398756	149402929	.	4174	128	86	171	113	152	138
h3k27ac_input_peak_44292	chr5	149412956	149413245	.	290	19	17	23	15	20	20
h3k27ac_input_peak_44293	chr5	149413486	149413908	.	423	19	23	28	26	21	27
h3k27ac_input_peak_44294	chr5	149414496	149415034	.	539	28	10	32	22	23	29
h3k27ac_input_peak_44295	chr5	149415261	149416106	.	846	30	25	39	29	32	38
h3k27ac_input_peak_44296	chr5	149416508	149417150	.	643	111	112	132	99	103	158
h3k27ac_input_peak_44297	chr5	149419904	149420321	.	418	20	23	30	19	27	38
h3k27ac_input_peak_44298	chr5	149420876	149425991	.	5116	285	341	468	272	391	397
h3k27ac_input_peak_44299	chr5	149427091	149428260	.	1170	129	115	186	117	156	164
h3k27ac_input_peak_44300	chr5	149428472	149429748	.	1277	26	34	39	23	40	29
h3k27ac_input_peak_44301	chr5	149430184	149439575	.	9392	627	814	1072	696	943	914
h3k27ac_input_peak_44302	chr5	149440541	149440834	.	294	3	0	1	3	1	6
h3k27ac_input_peak_44303	chr5	149441229	149441540	.	312	5	8	10	8	7	14
h3k27ac_input_peak_44304	chr5	149442342	149443203	.	862	1	1	1	0	2	0
h3k27ac_input_peak_44305	chr5	149443494	149444935	.	1442	3	0	6	7	4	4
h3k27ac_input_peak_44306	chr5	149445219	149447577	.	2359	15	11	3	13	8	9
h3k27ac_input_peak_44307	chr5	149491214	149492026	.	813	0	3	5	1	1	3
h3k27ac_input_peak_44308	chr5	149515730	149516866	.	1137	9	5	3	15	9	10
h3k27ac_input_peak_44309	chr5	149517215	149525113	.	7899	4	7	4	5	9	3
h3k27ac_input_peak_44310	chr5	149533974	149534424	.	451	3	0	1	2	1	0
h3k27ac_input_peak_44311	chr5	149588656	149588959	.	304	0	0	0	0	0	4
h3k27ac_input_peak_44312	chr5	149589192	149589622	.	431	1	0	0	1	1	0
h3k27ac_input_peak_44313	chr5	149642517	149643522	.	1006	9	1	2	5	3	5
h3k27ac_input_peak_44314	chr5	149644066	149645357	.	1292	1	1	2	4	2	0
h3k27ac_input_peak_44315	chr5	149646154	149646462	.	309	1	0	0	0	0	0
h3k27ac_input_peak_44316	chr5	149657040	149657722	.	683	0	0	0	0	0	0
h3k27ac_input_peak_44317	chr5	149690572	149690861	.	290	0	0	0	0	0	1
h3k27ac_input_peak_44318	chr5	149693358	149694382	.	1025	0	0	0	0	0	0
h3k27ac_input_peak_44319	chr5	149694649	149696606	.	1958	1	0	0	0	0	0
h3k27ac_input_peak_44320	chr5	149697195	149702536	.	5342	1	0	1	1	0	2
h3k27ac_input_peak_44321	chr5	149729564	149730052	.	489	0	0	0	0	0	0
h3k27ac_input_peak_44322	chr5	149737326	149738170	.	845	127	119	181	110	146	122
h3k27ac_input_peak_44323	chr5	149791887	149792316	.	430	553	378	887	534	498	823
h3k27ac_input_peak_44324	chr5	149792729	149793225	.	497	1	1	5	1	1	0
h3k27ac_input_peak_44325	chr5	149827578	149829651	.	2074	1168	1692	1675	1355	1826	1362
h3k27ac_input_peak_44326	chr5	149839201	149839594	.	394	1	1	1	0	0	1
h3k27ac_input_peak_44327	chr5	149840327	149840712	.	386	1	0	0	0	0	0
h3k27ac_input_peak_44328	chr5	149841363	149841720	.	358	0	0	0	0	0	0
h3k27ac_input_peak_44329	chr5	149842399	149843645	.	1247	0	0	0	0	0	1
h3k27ac_input_peak_44330	chr5	149843915	149849327	.	5413	5	3	4	4	7	1
h3k27ac_input_peak_44331	chr5	149849657	149853846	.	4190	17	11	10	18	18	8
h3k27ac_input_peak_44332	chr5	149854139	149857917	.	3779	4	2	3	0	1	6
h3k27ac_input_peak_44333	chr5	149858403	149860740	.	2338	3	2	1	4	2	1
h3k27ac_input_peak_44334	chr5	149863379	149864147	.	769	1	3	2	3	1	2
h3k27ac_input_peak_44335	chr5	149864388	149872114	.	7727	156	121	205	114	168	142
h3k27ac_input_peak_44336	chr5	149873178	149873736	.	559	12	6	6	2	2	4
h3k27ac_input_peak_44337	chr5	149873978	149874713	.	736	5	4	10	6	6	7
h3k27ac_input_peak_44338	chr5	149875409	149876571	.	1163	11	14	25	16	14	8
h3k27ac_input_peak_44339	chr5	149877530	149880292	.	2763	40	23	42	28	28	24
h3k27ac_input_peak_44340	chr5	149880705	149881072	.	368	14	4	7	6	3	4
h3k27ac_input_peak_44341	chr5	149881284	149881637	.	354	8	3	6	3	3	4
h3k27ac_input_peak_44342	chr5	149886122	149887150	.	1029	10	7	17	7	5	11
h3k27ac_input_peak_44343	chr5	149887640	149888667	.	1028	16	12	17	9	14	8
h3k27ac_input_peak_44344	chr5	149888877	149891241	.	2365	18	19	39	18	25	15
h3k27ac_input_peak_44345	chr5	149891779	149893974	.	2196	18	14	25	12	19	21
h3k27ac_input_peak_44346	chr5	149895138	149896972	.	1835	17	8	16	8	8	7
h3k27ac_input_peak_44347	chr5	149897806	149899197	.	1392	8	13	21	5	12	16
h3k27ac_input_peak_44348	chr5	149920289	149922357	.	2069	143	133	252	141	175	168
h3k27ac_input_peak_44349	chr5	149922832	149923221	.	390	11	15	13	8	14	10
h3k27ac_input_peak_44350	chr5	149923810	149924164	.	355	8	13	17	14	13	14
h3k27ac_input_peak_44351	chr5	149924540	149925781	.	1242	64	70	104	57	70	79
h3k27ac_input_peak_44352	chr5	149926028	149927521	.	1494	32	17	30	28	31	23
h3k27ac_input_peak_44353	chr5	149927743	149928032	.	290	75	87	145	82	101	120
h3k27ac_input_peak_44354	chr5	150017333	150022095	.	4763	23	62	44	14	77	56
h3k27ac_input_peak_44355	chr5	150022568	150023852	.	1285	3	9	5	3	11	6
h3k27ac_input_peak_44356	chr5	150036429	150036804	.	376	1	6	6	1	8	5
h3k27ac_input_peak_44357	chr5	150079467	150080580	.	1114	89	143	161	134	171	161
h3k27ac_input_peak_44358	chr5	150137501	150138052	.	552	12	15	13	19	21	21
h3k27ac_input_peak_44359	chr5	150138298	150138611	.	314	52	88	71	57	118	91
h3k27ac_input_peak_44360	chr5	150158376	150158820	.	445	6	16	18	19	16	25
h3k27ac_input_peak_44361	chr5	150168344	150169851	.	1508	7	2	8	1	4	4
