NAME	TITLE	SCORE	
DNAJC21	DnaJ heat shock protein family (Hsp40) member C21 [Source:HGNC Symbol;Acc:HGNC:27030]	-1.0360758	
NIPAL4	NIPA like domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28018]	-1.0368291	
EIF5B	eukaryotic translation initiation factor 5B [Source:HGNC Symbol;Acc:HGNC:30793]	-1.0374794	
MRPS28	mitochondrial ribosomal protein S28 [Source:HGNC Symbol;Acc:HGNC:14513]	-1.0386358	
TCTN2	tectonic family member 2 [Source:HGNC Symbol;Acc:HGNC:25774]	-1.0387462	
MPP1	membrane palmitoylated protein 1 [Source:HGNC Symbol;Acc:HGNC:7219]	-1.0392449	
OR52B2	olfactory receptor family 52 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:15207]	-1.0395622	
PRKAG3	protein kinase AMP-activated non-catalytic subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:9387]	-1.0395622	
LINC01424	long intergenic non-protein coding RNA 1424 [Source:HGNC Symbol;Acc:HGNC:40558]	-1.0400217	
MRM2	mitochondrial rRNA methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16352]	-1.0401636	
AP000688.1	novel transcript	-1.0401636	
CDC42EP3P1	CDC42 effector protein 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49673]	-1.0412872	
ERP29	endoplasmic reticulum protein 29 [Source:HGNC Symbol;Acc:HGNC:13799]	-1.0417866	
F2RL3	F2R like thrombin or trypsin receptor 3 [Source:HGNC Symbol;Acc:HGNC:3540]	-1.0421675	
WDR76	WD repeat domain 76 [Source:HGNC Symbol;Acc:HGNC:25773]	-1.042526	
STK26	serine/threonine kinase 26 [Source:HGNC Symbol;Acc:HGNC:18174]	-1.0426359	
KIAA1614	KIAA1614 [Source:HGNC Symbol;Acc:HGNC:29327]	-1.0428673	
ZNF887P	zinc finger protein 887, pseudogene [Source:HGNC Symbol;Acc:HGNC:38700]	-1.0430249	
RDX	radixin [Source:HGNC Symbol;Acc:HGNC:9944]	-1.0438246	
RBM44	RNA binding motif protein 44 [Source:HGNC Symbol;Acc:HGNC:24756]	-1.0442414	
MMP21	matrix metallopeptidase 21 [Source:HGNC Symbol;Acc:HGNC:14357]	-1.0445178	
RPP21	ribonuclease P/MRP subunit p21 [Source:HGNC Symbol;Acc:HGNC:21300]	-1.0445179	
RNU6ATAC32P	RNA, U6atac small nuclear 32, pseudogene [Source:HGNC Symbol;Acc:HGNC:46931]	-1.0445179	
RNU4-34P	RNA, U4 small nuclear 34, pseudogene [Source:HGNC Symbol;Acc:HGNC:46970]	-1.0445179	
KRT18P17	keratin 18 pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:33385]	-1.0445179	
ZNF516-DT	ZNF516 divergent transcript [Source:HGNC Symbol;Acc:HGNC:51248]	-1.0445179	
TBCAP3	tubulin folding cofactor A pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:42632]	-1.0452443	
RNU6-1201P	RNA, U6 small nuclear 1201, pseudogene [Source:HGNC Symbol;Acc:HGNC:48164]	-1.0452443	
MTND3P23	MT-ND3 pseudogene 23 [Source:HGNC Symbol;Acc:HGNC:52169]	-1.0452443	
TNFAIP8L2	TNF alpha induced protein 8 like 2 [Source:HGNC Symbol;Acc:HGNC:26277]	-1.0457355	
BMS1	BMS1 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:23505]	-1.0458753	
B3GALNT2	beta-1,3-N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:28596]	-1.0460479	
NUSAP1	nucleolar and spindle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18538]	-1.0461161	
ARMC8P1	armadillo repeat containing 8 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49918]	-1.0461161	
MIR624	microRNA 624 [Source:HGNC Symbol;Acc:HGNC:32880]	-1.0461161	
RPL19P14	ribosomal protein L19 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:35684]	-1.0461161	
RN7SL297P	RNA, 7SL, cytoplasmic 297, pseudogene [Source:HGNC Symbol;Acc:HGNC:46313]	-1.0461161	
ASTN1	astrotactin 1 [Source:HGNC Symbol;Acc:HGNC:773]	-1.0461161	
LINC01085	long intergenic non-protein coding RNA 1085 [Source:HGNC Symbol;Acc:HGNC:27198]	-1.0464063	
RPL36A	ribosomal protein L36a [Source:HGNC Symbol;Acc:HGNC:10359]	-1.0469598	
PPP4R1-AS1	PPP4R1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51112]	-1.0475733	
CEP152	centrosomal protein 152 [Source:HGNC Symbol;Acc:HGNC:29298]	-1.0476769	
FKBP5	FKBP prolyl isomerase 5 [Source:HGNC Symbol;Acc:HGNC:3721]	-1.0479486	
BMP2KL	BMP2 inducible kinase like (pseudogene) [Source:HGNC Symbol;Acc:HGNC:17080]	-1.0479548	
SYPL1	synaptophysin like 1 [Source:HGNC Symbol;Acc:HGNC:11507]	-1.048022	
ROR1	receptor tyrosine kinase like orphan receptor 1 [Source:HGNC Symbol;Acc:HGNC:10256]	-1.0482354	
CALD1	caldesmon 1 [Source:HGNC Symbol;Acc:HGNC:1441]	-1.0484257	
SLC35F3	solute carrier family 35 member F3 [Source:HGNC Symbol;Acc:HGNC:23616]	-1.0490929	
HELLS	helicase, lymphoid specific [Source:HGNC Symbol;Acc:HGNC:4861]	-1.0491834	
FBXO4	F-box protein 4 [Source:HGNC Symbol;Acc:HGNC:13583]	-1.0493613	
CMBL	carboxymethylenebutenolidase homolog [Source:HGNC Symbol;Acc:HGNC:25090]	-1.0495598	
ARHGAP11A	Rho GTPase activating protein 11A [Source:HGNC Symbol;Acc:HGNC:15783]	-1.0501276	
ERCC6L	ERCC excision repair 6 like, spindle assembly checkpoint helicase [Source:HGNC Symbol;Acc:HGNC:20794]	-1.0509512	
RAD21	RAD21 cohesin complex component [Source:HGNC Symbol;Acc:HGNC:9811]	-1.0510727	
RNF14P1	RNF14 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54669]	-1.0512035	
DDX18	DEAD-box helicase 18 [Source:HGNC Symbol;Acc:HGNC:2741]	-1.051497	
RPEP4	ribulose-5-phosphate-3-epimerase pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:44523]	-1.0515498	
FSIP1	fibrous sheath interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21674]	-1.0523301	
NMNAT3	nicotinamide nucleotide adenylyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:20989]	-1.0543587	
RPS12P16	ribosomal protein S12 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36595]	-1.0544746	
MRPS18C	mitochondrial ribosomal protein S18C [Source:HGNC Symbol;Acc:HGNC:16633]	-1.0546476	
KIF22	kinesin family member 22 [Source:HGNC Symbol;Acc:HGNC:6391]	-1.0551971	
ARMC4	armadillo repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:25583]	-1.0555643	
IL15RA	interleukin 15 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5978]	-1.0558038	
SLC9A6	solute carrier family 9 member A6 [Source:HGNC Symbol;Acc:HGNC:11079]	-1.0558175	
PLGRKT	plasminogen receptor with a C-terminal lysine [Source:HGNC Symbol;Acc:HGNC:23633]	-1.0561132	
FRY	FRY microtubule binding protein [Source:HGNC Symbol;Acc:HGNC:20367]	-1.0563055	
RNF182	ring finger protein 182 [Source:HGNC Symbol;Acc:HGNC:28522]	-1.0564533	
RPL29P12	ribosomal protein L29 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:36608]	-1.0566119	
UTP20	UTP20 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:17897]	-1.0570412	
H3P7	H3 histone pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:43799]	-1.0571774	
ST13P5	ST13, Hsp70 interacting protein pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:18556]	-1.0571774	
RPS2P32	ribosomal protein S2 pseudogene 32 [Source:HGNC Symbol;Acc:HGNC:30518]	-1.0578742	
MUTYH	mutY DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:7527]	-1.0583421	
HNRNPA3P5	heterogeneous nuclear ribonucleoprotein A3 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39774]	-1.0593046	
PITPNC1	phosphatidylinositol transfer protein cytoplasmic 1 [Source:HGNC Symbol;Acc:HGNC:21045]	-1.0594606	
RRM2	ribonucleotide reductase regulatory subunit M2 [Source:HGNC Symbol;Acc:HGNC:10452]	-1.0596693	
CEP78	centrosomal protein 78 [Source:HGNC Symbol;Acc:HGNC:25740]	-1.0596814	
POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	-1.0597606	
ARHGAP33	Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085]	-1.0608635	
CENPI	centromere protein I [Source:HGNC Symbol;Acc:HGNC:3968]	-1.060915	
CHCHD4P5	coiled-coil-helix-coiled-coil-helix domain containing 4 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:44493]	-1.0609183	
AP4B1	adaptor related protein complex 4 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:572]	-1.0614383	
SLC39A14	solute carrier family 39 member 14 [Source:HGNC Symbol;Acc:HGNC:20858]	-1.0618771	
POU5F2	POU domain class 5, transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:26367]	-1.0626217	
MDH1B	malate dehydrogenase 1B [Source:HGNC Symbol;Acc:HGNC:17836]	-1.062879	
MEI4	meiotic double-stranded break formation protein 4 [Source:HGNC Symbol;Acc:HGNC:43638]	-1.062879	
NDUFB4P12	NADH:ubiquinone oxidoreductase subunit B4 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:45260]	-1.062879	
KRT18P18	keratin 18 pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:33386]	-1.062879	
NACA4P	NACA family member 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:24688]	-1.062879	
RCCD1-AS1	RCCD1 and UNC45A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54811]	-1.0630839	
LIVAR	liver cell viability associated lncRNA [Source:HGNC Symbol;Acc:HGNC:53130]	-1.064073	
LINC00960	long intergenic non-protein coding RNA 960 [Source:HGNC Symbol;Acc:HGNC:48710]	-1.064391	
TEX12	testis expressed 12 [Source:HGNC Symbol;Acc:HGNC:11734]	-1.0649617	
MIR4728	microRNA 4728 [Source:HGNC Symbol;Acc:HGNC:41632]	-1.0649617	
DCAF12	DDB1 and CUL4 associated factor 12 [Source:HGNC Symbol;Acc:HGNC:19911]	-1.0653632	
MFAP3	microfibril associated protein 3 [Source:HGNC Symbol;Acc:HGNC:7034]	-1.0665171	
CDCA8	cell division cycle associated 8 [Source:HGNC Symbol;Acc:HGNC:14629]	-1.0666109	
ERVK9-11	endogenous retrovirus group K9, member 11 [Source:HGNC Symbol;Acc:HGNC:51160]	-1.0666269	
HLTF	helicase like transcription factor [Source:HGNC Symbol;Acc:HGNC:11099]	-1.06669	
NT5E	5'-nucleotidase ecto [Source:HGNC Symbol;Acc:HGNC:8021]	-1.0671842	
ACTL6A	actin like 6A [Source:HGNC Symbol;Acc:HGNC:24124]	-1.0679954	
BDH2	3-hydroxybutyrate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:32389]	-1.0687412	
AC068733.3	novel transcript, antisense to PRKCDBP	-1.0703729	
POLR2D	RNA polymerase II subunit D [Source:HGNC Symbol;Acc:HGNC:9191]	-1.070681	
ZNF25	zinc finger protein 25 [Source:HGNC Symbol;Acc:HGNC:13043]	-1.0707153	
HELLPAR	HELLP associated long non-coding RNA [Source:HGNC Symbol;Acc:HGNC:43984]	-1.0709295	
RNA5SP345	RNA, 5S ribosomal pseudogene 345 [Source:HGNC Symbol;Acc:HGNC:43245]	-1.0713193	
RN7SKP160	RN7SK pseudogene 160 [Source:HGNC Symbol;Acc:HGNC:45884]	-1.0713193	
RNU6-141P	RNA, U6 small nuclear 141, pseudogene [Source:HGNC Symbol;Acc:HGNC:47104]	-1.0714097	
ZNF618	zinc finger protein 618 [Source:HGNC Symbol;Acc:HGNC:29416]	-1.0730313	
DGKE	diacylglycerol kinase epsilon [Source:HGNC Symbol;Acc:HGNC:2852]	-1.0732931	
SPTLC1	serine palmitoyltransferase long chain base subunit 1 [Source:HGNC Symbol;Acc:HGNC:11277]	-1.0737499	
MIR5685	microRNA 5685 [Source:HGNC Symbol;Acc:HGNC:43543]	-1.0751926	
FTH1P4	ferritin heavy chain 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:3991]	-1.0753741	
POLR3GL	RNA polymerase III subunit G like [Source:HGNC Symbol;Acc:HGNC:28466]	-1.0761554	
OSBPL6	oxysterol binding protein like 6 [Source:HGNC Symbol;Acc:HGNC:16388]	-1.0762624	
SCD5	stearoyl-CoA desaturase 5 [Source:HGNC Symbol;Acc:HGNC:21088]	-1.0765338	
RFC5	replication factor C subunit 5 [Source:HGNC Symbol;Acc:HGNC:9973]	-1.07674	
CMTM8	CKLF like MARVEL transmembrane domain containing 8 [Source:HGNC Symbol;Acc:HGNC:19179]	-1.0769745	
POMK	protein O-mannose kinase [Source:HGNC Symbol;Acc:HGNC:26267]	-1.0771618	
VIM-AS1	VIM antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44879]	-1.0771657	
GPR1	G protein-coupled receptor 1 [Source:HGNC Symbol;Acc:HGNC:4463]	-1.0772282	
MIR425	microRNA 425 [Source:HGNC Symbol;Acc:HGNC:31882]	-1.0783489	
MTERF3	mitochondrial transcription termination factor 3 [Source:HGNC Symbol;Acc:HGNC:24258]	-1.0792162	
RNU6-1141P	RNA, U6 small nuclear 1141, pseudogene [Source:HGNC Symbol;Acc:HGNC:48104]	-1.0798136	
GPN3	GPN-loop GTPase 3 [Source:HGNC Symbol;Acc:HGNC:30186]	-1.0798775	
TMEM38B	transmembrane protein 38B [Source:HGNC Symbol;Acc:HGNC:25535]	-1.0801367	
AF196972.1	novel transcript, antisense to PORCN, EBP	-1.0808421	
OSTCP8	oligosaccharyltransferase complex subunit pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:42869]	-1.0808609	
UQCRBP1	ubiquinol-cytochrome c reductase binding protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:12583]	-1.0810697	
PASK	PAS domain containing serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:17270]	-1.0813859	
DNAJB6P1	DNAJB6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54754]	-1.0814784	
TRPM2	transient receptor potential cation channel subfamily M member 2 [Source:HGNC Symbol;Acc:HGNC:12339]	-1.0816166	
LINC02883	long intergenic non-protein coding RNA 2883 [Source:HGNC Symbol;Acc:HGNC:54806]	-1.0816166	
JHY	junctional cadherin complex regulator [Source:HGNC Symbol;Acc:HGNC:26288]	-1.0827534	
HSD17B11	hydroxysteroid 17-beta dehydrogenase 11 [Source:HGNC Symbol;Acc:HGNC:22960]	-1.0829319	
TNC	tenascin C [Source:HGNC Symbol;Acc:HGNC:5318]	-1.0837907	
HAUS8	HAUS augmin like complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:30532]	-1.0848815	
GUCY2C	guanylate cyclase 2C [Source:HGNC Symbol;Acc:HGNC:4688]	-1.0853398	
OR55B1P	olfactory receptor family 55 subfamily B member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:15241]	-1.0854737	
DIAPH3	diaphanous related formin 3 [Source:HGNC Symbol;Acc:HGNC:15480]	-1.085594	
LEPROTL1	leptin receptor overlapping transcript like 1 [Source:HGNC Symbol;Acc:HGNC:6555]	-1.0856613	
KATNBL1P3	katanin regulatory subunit B1 like 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:49053]	-1.0858587	
LINC00308	long intergenic non-protein coding RNA 308 [Source:HGNC Symbol;Acc:HGNC:16023]	-1.0858611	
CLIC4	chloride intracellular channel 4 [Source:HGNC Symbol;Acc:HGNC:13518]	-1.0861416	
H2BC15	H2B clustered histone 15 [Source:HGNC Symbol;Acc:HGNC:4749]	-1.0861636	
ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:3357]	-1.0864072	
CA3	carbonic anhydrase 3 [Source:HGNC Symbol;Acc:HGNC:1374]	-1.0864072	
SNORA40B	small nucleolar RNA, H/ACA box 40B [Source:HGNC Symbol;Acc:HGNC:52204]	-1.0864072	
AL356608.3	novel transcript, antisense to CNNM2and AS3MT	-1.0864072	
RNU6-945P	RNA, U6 small nuclear 945, pseudogene [Source:HGNC Symbol;Acc:HGNC:47908]	-1.0864072	
LMO7DN-IT1	LMO7DN intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:49790]	-1.0864072	
PCSK1	proprotein convertase subtilisin/kexin type 1 [Source:HGNC Symbol;Acc:HGNC:8743]	-1.0864319	
ENOX2	ecto-NOX disulfide-thiol exchanger 2 [Source:HGNC Symbol;Acc:HGNC:2259]	-1.0866174	
COL12A1	collagen type XII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2188]	-1.0866253	
NPFF	neuropeptide FF-amide peptide precursor [Source:HGNC Symbol;Acc:HGNC:7901]	-1.0880085	
CCDC138	coiled-coil domain containing 138 [Source:HGNC Symbol;Acc:HGNC:26531]	-1.0887154	
BCO2	beta-carotene oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:18503]	-1.0889019	
CLMN	calmin [Source:HGNC Symbol;Acc:HGNC:19972]	-1.0891173	
XBP1P1	X-box binding protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:12802]	-1.0891697	
PRC1-AS1	PRC1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48587]	-1.0894682	
FABP5P7	fatty acid binding protein 5 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:31070]	-1.0896394	
FGD3	FYVE, RhoGEF and PH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:16027]	-1.0898081	
TMEM231	transmembrane protein 231 [Source:HGNC Symbol;Acc:HGNC:37234]	-1.0904133	
GRM5	glutamate metabotropic receptor 5 [Source:HGNC Symbol;Acc:HGNC:4597]	-1.0907546	
FAM157C	family with sequence similarity 157 member C [Source:HGNC Symbol;Acc:HGNC:34081]	-1.0908624	
EDIL3	EGF like repeats and discoidin domains 3 [Source:HGNC Symbol;Acc:HGNC:3173]	-1.0911145	
IPMK	inositol polyphosphate multikinase [Source:HGNC Symbol;Acc:HGNC:20739]	-1.0913435	
LEF1	lymphoid enhancer binding factor 1 [Source:HGNC Symbol;Acc:HGNC:6551]	-1.0922297	
B3GNTL1	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase like 1 [Source:HGNC Symbol;Acc:HGNC:21727]	-1.0923704	
OSR2	odd-skipped related transciption factor 2 [Source:HGNC Symbol;Acc:HGNC:15830]	-1.0944371	
BUB1	BUB1 mitotic checkpoint serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1148]	-1.0945987	
CEP57L1	centrosomal protein 57 like 1 [Source:HGNC Symbol;Acc:HGNC:21561]	-1.0959415	
PPP1CC	protein phosphatase 1 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9283]	-1.0961089	
PTGES3	prostaglandin E synthase 3 [Source:HGNC Symbol;Acc:HGNC:16049]	-1.0961097	
SAP30	Sin3A associated protein 30 [Source:HGNC Symbol;Acc:HGNC:10532]	-1.097434	
VSTM4	V-set and transmembrane domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26470]	-1.097506	
LINC01913	long intergenic non-protein coding RNA 1913 [Source:HGNC Symbol;Acc:HGNC:52732]	-1.097653	
AC005000.2	PHD finger protein 5F pseudogene [Source:HGNC Symbol;Acc:HGNC:23266]	-1.097653	
LIPT2	lipoyl(octanoyl) transferase 2 [Source:HGNC Symbol;Acc:HGNC:37216]	-1.0976573	
LINC02777	long intergenic non-protein coding RNA 2777 [Source:HGNC Symbol;Acc:HGNC:54297]	-1.0978316	
CCDC80	coiled-coil domain containing 80 [Source:HGNC Symbol;Acc:HGNC:30649]	-1.09968	
ATP23	ATP23 metallopeptidase and ATP synthase assembly factor homolog [Source:HGNC Symbol;Acc:HGNC:29452]	-1.1001626	
BRI3BP	BRI3 binding protein [Source:HGNC Symbol;Acc:HGNC:14251]	-1.1002862	
SNORD93	small nucleolar RNA, C/D box 93 [Source:HGNC Symbol;Acc:HGNC:32755]	-1.1003134	
YTHDF2P1	YTH domain family member 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19865]	-1.1004109	
LINC02192	long intergenic non-protein coding RNA 2192 [Source:HGNC Symbol;Acc:HGNC:53054]	-1.1004109	
AC012236.1	uncharacterized LOC283710 [Source:NCBI gene (formerly Entrezgene);Acc:283710]	-1.1004109	
PLCH1	phospholipase C eta 1 [Source:HGNC Symbol;Acc:HGNC:29185]	-1.1008043	
ENDOD1	endonuclease domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29129]	-1.1008391	
RTN1	reticulon 1 [Source:HGNC Symbol;Acc:HGNC:10467]	-1.1009439	
SLC66A3	solute carrier family 66 member 3 [Source:HGNC Symbol;Acc:HGNC:28503]	-1.1043435	
RNF152	ring finger protein 152 [Source:HGNC Symbol;Acc:HGNC:26811]	-1.1044806	
AC073130.1	uncharacterized LOC102724434 [Source:NCBI gene (formerly Entrezgene);Acc:102724434]	-1.1046556	
RANP1	RAN pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:21631]	-1.1047068	
STX2	syntaxin 2 [Source:HGNC Symbol;Acc:HGNC:3403]	-1.1055932	
ALDH5A1	aldehyde dehydrogenase 5 family member A1 [Source:HGNC Symbol;Acc:HGNC:408]	-1.1070976	
ANOS1	anosmin 1 [Source:HGNC Symbol;Acc:HGNC:6211]	-1.1087067	
DLEU2	deleted in lymphocytic leukemia 2 [Source:HGNC Symbol;Acc:HGNC:13748]	-1.1093665	
LRRC2-AS1	LRRC2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:15571]	-1.1096925	
MYH10	myosin heavy chain 10 [Source:HGNC Symbol;Acc:HGNC:7568]	-1.1111051	
BMPR1A	bone morphogenetic protein receptor type 1A [Source:HGNC Symbol;Acc:HGNC:1076]	-1.1117275	
EMP2	epithelial membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3334]	-1.1117771	
CKAP2L	cytoskeleton associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:26877]	-1.1118269	
MXRA7	matrix remodeling associated 7 [Source:HGNC Symbol;Acc:HGNC:7541]	-1.1120534	
MIS18BP1	MIS18 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:20190]	-1.1121927	
RBBP8	RB binding protein 8, endonuclease [Source:HGNC Symbol;Acc:HGNC:9891]	-1.1123596	
CHEK1	checkpoint kinase 1 [Source:HGNC Symbol;Acc:HGNC:1925]	-1.1132404	
FAM86B1	family with sequence similarity 86 member B1 [Source:HGNC Symbol;Acc:HGNC:28268]	-1.1136378	
MRPS36P3	mitochondrial ribosomal protein S36 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:29773]	-1.1137137	
AURKA	aurora kinase A [Source:HGNC Symbol;Acc:HGNC:11393]	-1.1138698	
MTND1P9	MT-ND1 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:42099]	-1.1139315	
RRM1	ribonucleotide reductase catalytic subunit M1 [Source:HGNC Symbol;Acc:HGNC:10451]	-1.1139473	
GRIK2	glutamate ionotropic receptor kainate type subunit 2 [Source:HGNC Symbol;Acc:HGNC:4580]	-1.1141241	
ZFP91P1	ZFP91 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54652]	-1.1142849	
AC025647.1	UFM1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:55148]	-1.1142849	
RPL21P4	ribosomal protein L21 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:17959]	-1.1142849	
CENPNP2	CENPN pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54593]	-1.1142849	
TPM3	tropomyosin 3 [Source:HGNC Symbol;Acc:HGNC:12012]	-1.1145223	
MCUB	mitochondrial calcium uniporter dominant negative subunit beta [Source:HGNC Symbol;Acc:HGNC:26076]	-1.1147242	
PLK4	polo like kinase 4 [Source:HGNC Symbol;Acc:HGNC:11397]	-1.1156548	
CLSPN	claspin [Source:HGNC Symbol;Acc:HGNC:19715]	-1.1162446	
KIF4A	kinesin family member 4A [Source:HGNC Symbol;Acc:HGNC:13339]	-1.117189	
PTPRN2	protein tyrosine phosphatase receptor type N2 [Source:HGNC Symbol;Acc:HGNC:9677]	-1.118087	
CDCA7L	cell division cycle associated 7 like [Source:HGNC Symbol;Acc:HGNC:30777]	-1.1189996	
RPL12P1	ribosomal protein L12 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:13976]	-1.1191272	
GPRASP2	G protein-coupled receptor associated sorting protein 2 [Source:HGNC Symbol;Acc:HGNC:25169]	-1.119325	
DST-AS1	DST antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40098]	-1.1200747	
KPNA2	karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395]	-1.1201677	
LINC02039	long intergenic non-protein coding RNA 2039 [Source:HGNC Symbol;Acc:HGNC:52879]	-1.1203114	
LYPD1	LY6/PLAUR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28431]	-1.1203618	
SMC5-AS1	SMC5 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48718]	-1.121202	
SHQ1	SHQ1, H/ACA ribonucleoprotein assembly factor [Source:HGNC Symbol;Acc:HGNC:25543]	-1.1213942	
ST8SIA6	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:23317]	-1.1227571	
RN7SL487P	RNA, 7SL, cytoplasmic 487, pseudogene [Source:HGNC Symbol;Acc:HGNC:46503]	-1.1230513	
HMGN2	high mobility group nucleosomal binding domain 2 [Source:HGNC Symbol;Acc:HGNC:4986]	-1.1231555	
TDP1	tyrosyl-DNA phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:18884]	-1.1231858	
RN7SKP4	RN7SK pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:42622]	-1.1232033	
TIPARP-AS1	TIPARP antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41028]	-1.1233791	
THAP12P8	THAP domain containing 12 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:39572]	-1.123564	
LINC01488	long intergenic non-protein coding RNA 1488 [Source:HGNC Symbol;Acc:HGNC:51144]	-1.123564	
GRM5-AS1	GRM5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40265]	-1.1235641	
HMGN1P38	high mobility group nucleosome binding domain 1 pseudogene 38 [Source:HGNC Symbol;Acc:HGNC:39422]	-1.1242614	
CCDC59	coiled-coil domain containing 59 [Source:HGNC Symbol;Acc:HGNC:25005]	-1.124298	
STARD3NL	STARD3 N-terminal like [Source:HGNC Symbol;Acc:HGNC:19169]	-1.1257573	
AL451062.1	novel transcript	-1.1261139	
TMEM64	transmembrane protein 64 [Source:HGNC Symbol;Acc:HGNC:25441]	-1.1263448	
NDUFAF4	NADH:ubiquinone oxidoreductase complex assembly factor 4 [Source:HGNC Symbol;Acc:HGNC:21034]	-1.1277802	
ACBD7	acyl-CoA binding domain containing 7 [Source:HGNC Symbol;Acc:HGNC:17715]	-1.1280117	
CRYZL1	crystallin zeta like 1 [Source:HGNC Symbol;Acc:HGNC:2420]	-1.1280903	
SORBS2	sorbin and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24098]	-1.1282889	
