GO:0070060	'de_novo'_actin_filament_nucleation
GO:1903216	regulation_of_protein_processing_involved_in_protein_targeting_to_mitochondrion
GO:1904285	regulation_of_protein_pyridoxal_5_phosphate_linkage
GO:0061083	regulation_of_protein_refolding
GO:0050708	regulation_of_protein_secretion
GO:0071900	regulation_of_protein_serine/threonine_kinase_activity
GO:0080163	regulation_of_protein_serine/threonine_phosphatase_activity
GO:0031647	regulation_of_protein_stability
GO:0033233	regulation_of_protein_sumoylation
GO:1903533	regulation_of_protein_targeting
GO:0090313	regulation_of_protein_targeting_to_membrane
GO:1903214	regulation_of_protein_targeting_to_mitochondrion
GO:1900483	regulation_of_protein_targeting_to_vacuolar_membrane
GO:1904051	regulation_of_protein_targeting_to_vacuole_involved_in_autophagy
GO:1901090	regulation_of_protein_tetramerization
GO:0051223	regulation_of_protein_transport
GO:0061097	regulation_of_protein_tyrosine_kinase_activity
GO:1903613	regulation_of_protein_tyrosine_phosphatase_activity
GO:0031396	regulation_of_protein_ubiquitination
GO:1900276	regulation_of_proteinase_activated_receptor_activity
GO:0030162	regulation_of_proteolysis
GO:0002628	regulation_of_proteolysis_associated_with_antigen_processing_and_presentation
GO:1903050	regulation_of_proteolysis_involved_in_cellular_protein_catabolic_process
GO:0010155	regulation_of_proton_transport
GO:1905271	regulation_of_proton_transporting_atp_synthase_activity,_rotational_mechanism
GO:0010849	regulation_of_proton_transporting_atpase_activity,_rotational_mechanism
GO:2000220	regulation_of_pseudohyphal_growth
GO:0062164	regulation_of_pseudohyphal_septin_ring_assembly
GO:0031272	regulation_of_pseudopodium_assembly
GO:1900849	regulation_of_pseurotin_a_biosynthetic_process
GO:0010550	regulation_of_psii_associated_light_harvesting_complex_ii_catabolic_process
GO:0042068	regulation_of_pteridine_metabolic_process
GO:1905109	regulation_of_pulmonary_blood_vessel_remodeling
GO:0106023	regulation_of_pupariation
GO:0006141	regulation_of_purine_nucleobase_metabolic_process
GO:0032245	regulation_of_purine_nucleoside_transport
GO:1900371	regulation_of_purine_nucleotide_biosynthetic_process
GO:0033121	regulation_of_purine_nucleotide_catabolic_process
GO:1900542	regulation_of_purine_nucleotide_metabolic_process
GO:0098906	regulation_of_purkinje_myocyte_action_potential
GO:0120071	regulation_of_pyloric_antrum_smooth_muscle_contraction
GO:0062161	regulation_of_pyocyanine_biosynthetic_process
GO:1903930	regulation_of_pyrimidine_containing_compound_salvage
GO:0006142	regulation_of_pyrimidine_nucleobase_metabolic_process
GO:0032246	regulation_of_pyrimidine_nucleoside_transport
GO:1900397	regulation_of_pyrimidine_nucleotide_biosynthetic_process
GO:1903167	regulation_of_pyrroline_5_carboxylate_reductase_activity
GO:1904182	regulation_of_pyruvate_dehydrogenase_activity
GO:1903302	regulation_of_pyruvate_kinase_activity
GO:1904984	regulation_of_quinolinate_biosynthetic_process
GO:0045676	regulation_of_r7_cell_differentiation
GO:0045679	regulation_of_r8_cell_differentiation
GO:0045468	regulation_of_r8_cell_spacing_in_compound_eye
GO:0032483	regulation_of_rab_protein_signal_transduction
GO:0035020	regulation_of_rac_protein_signal_transduction
GO:0090213	regulation_of_radial_pattern_formation
GO:1900091	regulation_of_raffinose_biosynthetic_process
GO:0080091	regulation_of_raffinose_metabolic_process
GO:0032485	regulation_of_ral_protein_signal_transduction
GO:0032015	regulation_of_ran_protein_signal_transduction
GO:0032487	regulation_of_rap_protein_signal_transduction
GO:0046578	regulation_of_ras_protein_signal_transduction
GO:0061388	regulation_of_rate_of_cell_growth
GO:1903426	regulation_of_reactive_oxygen_species_biosynthetic_process
GO:2000377	regulation_of_reactive_oxygen_species_metabolic_process
GO:1904489	regulation_of_reactive_oxygen_species_metabolic_process_by_negative_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:1904488	regulation_of_reactive_oxygen_species_metabolic_process_by_positive_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:1900120	regulation_of_receptor_binding
GO:2000644	regulation_of_receptor_catabolic_process
GO:1903909	regulation_of_receptor_clustering
GO:0002090	regulation_of_receptor_internalization
GO:1902683	regulation_of_receptor_localization_to_synapse
GO:0048259	regulation_of_receptor_mediated_endocytosis
GO:1905600	regulation_of_receptor_mediated_endocytosis_involved_in_cholesterol_transport
GO:1902734	regulation_of_receptor_mediated_virion_attachment_to_host_cell
GO:0001919	regulation_of_receptor_recycling
GO:0046425	regulation_of_receptor_signaling_pathway_via_jak_stat
GO:1904892	regulation_of_receptor_signaling_pathway_via_stat
GO:0010520	regulation_of_reciprocal_meiotic_recombination
GO:1903642	regulation_of_recombination_hotspot_binding
GO:0099158	regulation_of_recycling_endosome_localization_within_postsynapse
GO:0090227	regulation_of_red_or_far_red_light_signaling_pathway
GO:0080152	regulation_of_reductive_pentose_phosphate_cycle
GO:1903305	regulation_of_regulated_secretory_pathway
GO:0045589	regulation_of_regulatory_t_cell_differentiation
GO:1901897	regulation_of_relaxation_of_cardiac_muscle
GO:1901077	regulation_of_relaxation_of_muscle
GO:1901080	regulation_of_relaxation_of_smooth_muscle
GO:0090199	regulation_of_release_of_cytochrome_c_from_mitochondria
GO:0051279	regulation_of_release_of_sequestered_calcium_ion_into_cytosol
GO:0010880	regulation_of_release_of_sequestered_calcium_ion_into_cytosol_by_sarcoplasmic_reticulum
GO:2000121	regulation_of_removal_of_superoxide_radicals
GO:2000532	regulation_of_renal_albumin_absorption
GO:1902752	regulation_of_renal_amino_acid_absorption
GO:0002019	regulation_of_renal_output_by_angiotensin
GO:1903402	regulation_of_renal_phosphate_excretion
GO:0035813	regulation_of_renal_sodium_excretion
GO:0098801	regulation_of_renal_system_process
GO:2001151	regulation_of_renal_water_transport
GO:1900133	regulation_of_renin_secretion_into_blood_stream
GO:1902681	regulation_of_replication_fork_arrest_at_rdna_repeats
GO:1904726	regulation_of_replicative_senescence
GO:0031155	regulation_of_reproductive_fruiting_body_development
GO:2000241	regulation_of_reproductive_process
GO:0060263	regulation_of_respiratory_burst
GO:0060264	regulation_of_respiratory_burst_involved_in_inflammatory_response
GO:0043576	regulation_of_respiratory_gaseous_exchange
GO:0002087	regulation_of_respiratory_gaseous_exchange_by_nervous_system_process
GO:0044065	regulation_of_respiratory_system_process
GO:1901457	regulation_of_response_to_acetate
GO:1901419	regulation_of_response_to_alcohol
GO:1900521	regulation_of_response_to_amylopectin
GO:1901451	regulation_of_response_to_benzene
GO:0002831	regulation_of_response_to_biotic_stimulus
GO:1901448	regulation_of_response_to_butan_1_ol
GO:1905945	regulation_of_response_to_calcium_ion
GO:1902145	regulation_of_response_to_cell_cycle_checkpoint_signaling
GO:1901431	regulation_of_response_to_cycloalkane
GO:0060759	regulation_of_response_to_cytokine_stimulus
GO:1902147	regulation_of_response_to_cytokinesis_checkpoint_signaling
GO:1902153	regulation_of_response_to_dna_damage_checkpoint_signaling
GO:2001020	regulation_of_response_to_dna_damage_stimulus
GO:1902151	regulation_of_response_to_dna_integrity_checkpoint_signaling
GO:2001023	regulation_of_response_to_drug
GO:1905897	regulation_of_response_to_endoplasmic_reticulum_stress
GO:1901416	regulation_of_response_to_ethanol
GO:0032101	regulation_of_response_to_external_stimulus
GO:0032104	regulation_of_response_to_extracellular_stimulus
GO:0032095	regulation_of_response_to_food
GO:1901460	regulation_of_response_to_formic_acid
GO:1901442	regulation_of_response_to_furfural
GO:1902155	regulation_of_response_to_g1_dna_damage_checkpoint_signaling
GO:1902157	regulation_of_response_to_g2_dna_damage_checkpoint_signaling
GO:2001228	regulation_of_response_to_gamma_radiation
GO:0060330	regulation_of_response_to_interferon_gamma
GO:1903969	regulation_of_response_to_macrophage_colony_stimulating_factor
GO:0032107	regulation_of_response_to_nutrient_levels
GO:0047484	regulation_of_response_to_osmotic_stress
GO:1902882	regulation_of_response_to_oxidative_stress
GO:1901445	regulation_of_response_to_propan_1_ol
GO:1900518	regulation_of_response_to_pullulan
GO:1901031	regulation_of_response_to_reactive_oxygen_species
GO:2000030	regulation_of_response_to_red_or_far_red_light
GO:1901000	regulation_of_response_to_salt_stress
GO:0048583	regulation_of_response_to_stimulus
GO:0080134	regulation_of_response_to_stress
GO:1901454	regulation_of_response_to_toluene
GO:0002834	regulation_of_response_to_tumor_cell
GO:2000070	regulation_of_response_to_water_deprivation
GO:1903034	regulation_of_response_to_wounding
GO:0060075	regulation_of_resting_membrane_potential
GO:0032072	regulation_of_restriction_endodeoxyribonuclease_activity
GO:0140500	regulation_of_reticulophagy
GO:1902866	regulation_of_retina_development_in_camera_type_eye
GO:0046668	regulation_of_retinal_cell_programmed_cell_death
GO:0060222	regulation_of_retinal_cone_cell_fate_commitment
GO:0042673	regulation_of_retinal_cone_cell_fate_specification
GO:0090259	regulation_of_retinal_ganglion_cell_axon_guidance
GO:0060224	regulation_of_retinal_rod_cell_fate_commitment
GO:1900052	regulation_of_retinoic_acid_biosynthetic_process
GO:0048385	regulation_of_retinoic_acid_receptor_signaling_pathway
GO:2001017	regulation_of_retrograde_axon_cargo_transport
GO:1901954	regulation_of_retrograde_dense_core_granule_transport
GO:1904152	regulation_of_retrograde_protein_transport,_er_to_cytosol
GO:0099178	regulation_of_retrograde_trans_synaptic_signaling_by_endocanabinoid
GO:1905432	regulation_of_retrograde_trans_synaptic_signaling_by_neuropeptide
GO:0099176	regulation_of_retrograde_trans_synaptic_signaling_by_trans_synaptic_protein_complex
GO:1905279	regulation_of_retrograde_transport,_endosome_to_golgi
GO:2000156	regulation_of_retrograde_vesicle_mediated_transport,_golgi_to_er
GO:1903062	regulation_of_reverse_cholesterol_transport
GO:1900268	regulation_of_reverse_transcription
GO:0043463	regulation_of_rhamnose_catabolic_process
GO:2000298	regulation_of_rho_dependent_protein_serine/threonine_kinase_activity
GO:2001106	regulation_of_rho_guanyl_nucleotide_exchange_factor_activity
GO:0035023	regulation_of_rho_protein_signal_transduction
GO:0022400	regulation_of_rhodopsin_mediated_signaling_pathway
GO:0060700	regulation_of_ribonuclease_activity
GO:2000197	regulation_of_ribonucleoprotein_complex_localization
GO:1905117	regulation_of_ribonucleoside_diphosphate_reductase_activity
GO:0061187	regulation_of_ribosomal_dna_heterochromatin_assembly
GO:2000203	regulation_of_ribosomal_large_subunit_export_from_nucleus
GO:0060962	regulation_of_ribosomal_protein_gene_transcription_by_rna_polymerase_ii
GO:2000206	regulation_of_ribosomal_small_subunit_export_from_nucleus
GO:2000200	regulation_of_ribosomal_subunit_export_from_nucleus
GO:0090069	regulation_of_ribosome_biogenesis
GO:0039535	regulation_of_rig_i_signaling_pathway
GO:1902442	regulation_of_ripoptosome_assembly_involved_in_necroptotic_process
GO:1905214	regulation_of_rna_binding
GO:1905255	regulation_of_rna_binding_transcription_factor_activity
GO:2001141	regulation_of_rna_biosynthetic_process
GO:1900259	regulation_of_rna_directed_5'_3'_rna_polymerase_activity
GO:0046831	regulation_of_rna_export_from_nucleus
GO:1902280	regulation_of_rna_helicase_activity
GO:0046828	regulation_of_rna_import_into_nucleus
GO:1900368	regulation_of_rna_interference
GO:0051252	regulation_of_rna_metabolic_process
GO:1901839	regulation_of_rna_polymerase_i_regulatory_region_sequence_specific_dna_binding
GO:1903025	regulation_of_rna_polymerase_ii_regulatory_region_sequence_specific_dna_binding
GO:0045898	regulation_of_rna_polymerase_ii_transcription_preinitiation_complex_assembly
GO:1903622	regulation_of_rna_polymerase_iii_activity
GO:0043484	regulation_of_rna_splicing
GO:0043487	regulation_of_rna_stability
GO:2000280	regulation_of_root_development
GO:1902890	regulation_of_root_hair_elongation
GO:0010082	regulation_of_root_meristem_growth
GO:2000067	regulation_of_root_morphogenesis
GO:0035386	regulation_of_roundabout_signaling_pathway
GO:1902374	regulation_of_rrna_catabolic_process
GO:2000232	regulation_of_rrna_processing
GO:0044357	regulation_of_rrna_stability
GO:1900027	regulation_of_ruffle_assembly
GO:0060314	regulation_of_ryanodine_sensitive_calcium_release_channel_activity
GO:0098907	regulation_of_sa_node_cell_action_potential
GO:0080142	regulation_of_salicylic_acid_biosynthetic_process
GO:2000031	regulation_of_salicylic_acid_mediated_signaling_pathway
GO:0010337	regulation_of_salicylic_acid_metabolic_process
GO:0046877	regulation_of_saliva_secretion
GO:0045704	regulation_of_salivary_gland_boundary_specification
GO:1900971	regulation_of_sarcinapterin_biosynthetic_process
GO:1900968	regulation_of_sarcinapterin_metabolic_process
GO:0060297	regulation_of_sarcomere_organization
GO:0014717	regulation_of_satellite_cell_activation_involved_in_skeletal_muscle_regeneration
GO:0062025	regulation_of_scf_dependent_proteasomal_ubiquitin_dependent_protein_catabolic_process
GO:1904266	regulation_of_schwann_cell_chemotaxis
GO:0014038	regulation_of_schwann_cell_differentiation
GO:1900147	regulation_of_schwann_cell_migration
GO:0010624	regulation_of_schwann_cell_proliferation
GO:1905044	regulation_of_schwann_cell_proliferation_involved_in_axon_regeneration
GO:1904368	regulation_of_sclerenchyma_cell_differentiation
GO:1901922	regulation_of_sclerotium_development
GO:0061190	regulation_of_sclerotome_development
GO:1904002	regulation_of_sebum_secreting_cell_proliferation
GO:1903395	regulation_of_secondary_cell_septum_biogenesis
GO:2000652	regulation_of_secondary_cell_wall_biogenesis
GO:2000603	regulation_of_secondary_growth
GO:0003266	regulation_of_secondary_heart_field_cardioblast_proliferation
GO:0043455	regulation_of_secondary_metabolic_process
GO:1900376	regulation_of_secondary_metabolite_biosynthetic_process
GO:2000032	regulation_of_secondary_shoot_formation
GO:0051046	regulation_of_secretion
GO:0090165	regulation_of_secretion_by_asymmetric_golgi_ribbon_formation
GO:1903530	regulation_of_secretion_by_cell
GO:0090182	regulation_of_secretion_of_lysosomal_enzymes
GO:1904409	regulation_of_secretory_granule_organization
GO:0080050	regulation_of_seed_development
GO:2000033	regulation_of_seed_dormancy_process
GO:0010029	regulation_of_seed_germination
GO:0080113	regulation_of_seed_growth
GO:2000034	regulation_of_seed_maturation
GO:1900140	regulation_of_seedling_development
GO:1904569	regulation_of_selenocysteine_incorporation
GO:1904573	regulation_of_selenocysteine_insertion_sequence_binding
GO:1905825	regulation_of_selenocysteine_metabolic_process
GO:2001260	regulation_of_semaphorin_plexin_signaling_pathway
GO:1905489	regulation_of_sensory_neuron_axon_guidance
GO:0051931	regulation_of_sensory_perception
GO:1904660	regulation_of_sensory_perception_of_bitter_taste
GO:0051930	regulation_of_sensory_perception_of_pain
GO:1904656	regulation_of_sensory_perception_of_sweet_taste
GO:0031029	regulation_of_septation_initiation_signaling
GO:0010590	regulation_of_septum_digestion_after_cytokinesis
GO:0051282	regulation_of_sequestering_of_calcium_ion
GO:0010889	regulation_of_sequestering_of_triglyceride
GO:0061088	regulation_of_sequestering_of_zinc_ion
GO:1904220	regulation_of_serine_c_palmitoyltransferase_activity
GO:1900003	regulation_of_serine_type_endopeptidase_activity
GO:1902571	regulation_of_serine_type_peptidase_activity
GO:1905627	regulation_of_serotonin_biosynthetic_process
GO:0014062	regulation_of_serotonin_secretion
GO:0051611	regulation_of_serotonin_uptake
GO:0045501	regulation_of_sevenless_signaling_pathway
GO:0034306	regulation_of_sexual_sporulation
GO:0043940	regulation_of_sexual_sporulation_resulting_in_formation_of_a_cellular_spore
GO:1902446	regulation_of_shade_avoidance
GO:1905648	regulation_of_shell_calcification
GO:1904790	regulation_of_shelterin_complex_assembly
GO:1902183	regulation_of_shoot_apical_meristem_development
GO:0048831	regulation_of_shoot_system_development
GO:1900618	regulation_of_shoot_system_morphogenesis
GO:0048587	regulation_of_short_day_photoperiodism,_flowering
GO:0048172	regulation_of_short_term_neuronal_synaptic_plasticity
GO:1905512	regulation_of_short_term_synaptic_potentiation
GO:1900704	regulation_of_siderophore_biosynthetic_process
GO:0009966	regulation_of_signal_transduction
GO:1901796	regulation_of_signal_transduction_by_p53_class_mediator
GO:0038009	regulation_of_signal_transduction_by_receptor_internalization
GO:0060238	regulation_of_signal_transduction_involved_in_conjugation_with_cellular_fusion
GO:0023051	regulation_of_signaling
GO:0010469	regulation_of_signaling_receptor_activity
GO:0090054	regulation_of_silent_mating_type_cassette_heterochromatin_assembly
GO:1903085	regulation_of_sinapate_ester_biosynthetic_process
GO:1900190	regulation_of_single_species_biofilm_formation
GO:1900228	regulation_of_single_species_biofilm_formation_in_or_on_host_organism
GO:1900231	regulation_of_single_species_biofilm_formation_on_inanimate_substrate
GO:1903516	regulation_of_single_strand_break_repair
GO:1903110	regulation_of_single_strand_break_repair_via_homologous_recombination
GO:0060380	regulation_of_single_stranded_telomeric_dna_binding
GO:0045091	regulation_of_single_stranded_viral_rna_replication_via_double_stranded_dna_intermediate
GO:0007063	regulation_of_sister_chromatid_cohesion
GO:0033045	regulation_of_sister_chromatid_segregation
GO:1904393	regulation_of_skeletal_muscle_acetylcholine_gated_channel_clustering
GO:0014733	regulation_of_skeletal_muscle_adaptation
GO:2001014	regulation_of_skeletal_muscle_cell_differentiation
GO:0014857	regulation_of_skeletal_muscle_cell_proliferation
GO:0014819	regulation_of_skeletal_muscle_contraction
GO:0100001	regulation_of_skeletal_muscle_contraction_by_action_potential
GO:0014722	regulation_of_skeletal_muscle_contraction_by_calcium_ion_signaling
GO:0014862	regulation_of_skeletal_muscle_contraction_by_chemo_mechanical_energy_conversion
GO:0014723	regulation_of_skeletal_muscle_contraction_by_modulation_of_calcium_ion_sensitivity_of_myofibril
GO:0014852	regulation_of_skeletal_muscle_contraction_by_neural_stimulation_via_neuromuscular_junction
GO:0014809	regulation_of_skeletal_muscle_contraction_by_regulation_of_release_of_sequestered_calcium_ion
GO:0014861	regulation_of_skeletal_muscle_contraction_via_regulation_of_action_potential
GO:0048742	regulation_of_skeletal_muscle_fiber_development
GO:1902809	regulation_of_skeletal_muscle_fiber_differentiation
GO:1904204	regulation_of_skeletal_muscle_hypertrophy
GO:0014842	regulation_of_skeletal_muscle_satellite_cell_proliferation
GO:0048641	regulation_of_skeletal_muscle_tissue_development
GO:0048631	regulation_of_skeletal_muscle_tissue_growth
GO:0043416	regulation_of_skeletal_muscle_tissue_regeneration
GO:0031449	regulation_of_slow_twitch_skeletal_muscle_fiber_contraction
GO:0010990	regulation_of_smad_protein_complex_assembly
GO:0060390	regulation_of_smad_protein_signal_transduction
GO:1904475	regulation_of_small_gtpase_binding
GO:0051056	regulation_of_small_gtpase_mediated_signal_transduction
GO:0120057	regulation_of_small_intestinal_transit
GO:1904347	regulation_of_small_intestine_smooth_muscle_contraction
GO:0062012	regulation_of_small_molecule_metabolic_process
GO:0106159	regulation_of_small_rna_loading_onto_risc
GO:0034391	regulation_of_smooth_muscle_cell_apoptotic_process
GO:0071671	regulation_of_smooth_muscle_cell_chemotaxis
GO:0051150	regulation_of_smooth_muscle_cell_differentiation
GO:2000097	regulation_of_smooth_muscle_cell_matrix_adhesion
GO:0014910	regulation_of_smooth_muscle_cell_migration
GO:0048660	regulation_of_smooth_muscle_cell_proliferation
GO:0006940	regulation_of_smooth_muscle_contraction
GO:1904318	regulation_of_smooth_muscle_contraction_involved_in_micturition
GO:1905147	regulation_of_smooth_muscle_hypertrophy
GO:1905899	regulation_of_smooth_muscle_tissue_development
GO:0008589	regulation_of_smoothened_signaling_pathway
GO:1901620	regulation_of_smoothened_signaling_pathway_involved_in_dorsal/ventral_neural_tube_patterning
GO:0035542	regulation_of_snare_complex_assembly
GO:0035495	regulation_of_snare_complex_disassembly
GO:1903323	regulation_of_snorna_metabolic_process
GO:1902796	regulation_of_snorna_processing
GO:1905356	regulation_of_snrna_pseudouridine_synthesis
GO:1905380	regulation_of_snrna_transcription_by_rna_polymerase_ii
GO:0032415	regulation_of_sodium:proton_antiporter_activity
GO:2000118	regulation_of_sodium_dependent_phosphate_transport
GO:1903276	regulation_of_sodium_ion_export_across_plasma_membrane
GO:1903782	regulation_of_sodium_ion_import_across_plasma_membrane
GO:1902305	regulation_of_sodium_ion_transmembrane_transport
GO:2000649	regulation_of_sodium_ion_transmembrane_transporter_activity
GO:0002028	regulation_of_sodium_ion_transport
GO:0062223	regulation_of_somatic_muscle_development
GO:1904675	regulation_of_somatic_stem_cell_division
GO:1904672	regulation_of_somatic_stem_cell_population_maintenance
GO:0090273	regulation_of_somatostatin_secretion
GO:0014807	regulation_of_somitogenesis
GO:0014708	regulation_of_somitomeric_trunk_muscle_development
GO:0031156	regulation_of_sorocarp_development
GO:1901261	regulation_of_sorocarp_spore_cell_differentiation
GO:0031285	regulation_of_sorocarp_stalk_cell_differentiation
GO:1902490	regulation_of_sperm_capacitation
GO:0045700	regulation_of_spermatid_nuclear_differentiation
GO:1901304	regulation_of_spermidine_biosynthetic_process
GO:0090153	regulation_of_sphingolipid_biosynthetic_process
GO:1902068	regulation_of_sphingolipid_mediated_signaling_pathway
GO:2000754	regulation_of_sphingomyelin_catabolic_process
GO:1902829	regulation_of_spinal_cord_association_neuron_differentiation
GO:0090169	regulation_of_spindle_assembly
GO:0090231	regulation_of_spindle_checkpoint
GO:0090225	regulation_of_spindle_density
GO:0032887	regulation_of_spindle_elongation
GO:0090224	regulation_of_spindle_organization
GO:0060721	regulation_of_spongiotrophoblast_cell_proliferation
GO:1904048	regulation_of_spontaneous_neurotransmitter_secretion
GO:0150003	regulation_of_spontaneous_synaptic_transmission
GO:0075286	regulation_of_sporangiospore_formation
GO:0075310	regulation_of_sporangium_development
GO:0075223	regulation_of_sporangium_germination
GO:0075260	regulation_of_spore_bearing_organ_development
GO:1904359	regulation_of_spore_germination
GO:1902058	regulation_of_sporocarp_development_involved_in_sexual_reproduction
GO:0043937	regulation_of_sporulation
GO:0042173	regulation_of_sporulation_resulting_in_formation_of_a_cellular_spore
GO:1903670	regulation_of_sprouting_angiogenesis
GO:0048686	regulation_of_sprouting_of_injured_axon
GO:2000638	regulation_of_srebp_signaling_pathway
GO:0010581	regulation_of_starch_biosynthetic_process
GO:2000881	regulation_of_starch_catabolic_process
GO:2000904	regulation_of_starch_metabolic_process
GO:1900512	regulation_of_starch_utilization_system_complex_assembly
GO:2000736	regulation_of_stem_cell_differentiation
GO:2000035	regulation_of_stem_cell_division
GO:2000036	regulation_of_stem_cell_population_maintenance
GO:0072091	regulation_of_stem_cell_proliferation
GO:0010913	regulation_of_sterigmatocystin_biosynthetic_process
GO:0050810	regulation_of_steroid_biosynthetic_process
GO:0090030	regulation_of_steroid_hormone_biosynthetic_process
GO:2000831	regulation_of_steroid_hormone_secretion
GO:0019218	regulation_of_steroid_metabolic_process
GO:0106118	regulation_of_sterol_biosynthetic_process
GO:2000909	regulation_of_sterol_import
GO:1901308	regulation_of_sterol_regulatory_element_binding_protein_cleavage
GO:0032371	regulation_of_sterol_transport
GO:0120068	regulation_of_stomach_fundus_smooth_muscle_contraction
GO:0061105	regulation_of_stomach_neuroendocrine_cell_differentiation
GO:0090333	regulation_of_stomatal_closure
GO:2000038	regulation_of_stomatal_complex_development
GO:2000037	regulation_of_stomatal_complex_patterning
GO:0010119	regulation_of_stomatal_movement
GO:1902456	regulation_of_stomatal_opening
GO:1901339	regulation_of_store_operated_calcium_channel_activity
GO:2001256	regulation_of_store_operated_calcium_entry
GO:0060542	regulation_of_strand_invasion
GO:0032872	regulation_of_stress_activated_mapk_cascade
GO:0070302	regulation_of_stress_activated_protein_kinase_signaling_cascade
GO:0051492	regulation_of_stress_fiber_assembly
GO:0062028	regulation_of_stress_granule_assembly
GO:1903853	regulation_of_stress_response_to_copper_ion
GO:0010662	regulation_of_striated_muscle_cell_apoptotic_process
GO:0051153	regulation_of_striated_muscle_cell_differentiation
GO:0006942	regulation_of_striated_muscle_contraction
GO:0016202	regulation_of_striated_muscle_tissue_development
GO:1900265	regulation_of_substance_p_receptor_binding
GO:1904458	regulation_of_substance_p_secretion
GO:1904494	regulation_of_substance_p_secretion,_neurotransmission
GO:1900024	regulation_of_substrate_adhesion_dependent_cell_spreading
GO:1904235	regulation_of_substrate_dependent_cell_migration,_cell_attachment_to_substrate
GO:1905547	regulation_of_subtelomeric_heterochromatin_assembly
GO:1904229	regulation_of_succinate_dehydrogenase_activity
GO:1900058	regulation_of_sulfate_assimilation
GO:1900071	regulation_of_sulfite_transport
GO:0031335	regulation_of_sulfur_amino_acid_metabolic_process
GO:0042762	regulation_of_sulfur_metabolic_process
GO:0006792	regulation_of_sulfur_utilization
GO:1903182	regulation_of_sumo_transferase_activity
GO:0032928	regulation_of_superoxide_anion_generation
GO:1901668	regulation_of_superoxide_dismutase_activity
GO:0090322	regulation_of_superoxide_metabolic_process
GO:1902903	regulation_of_supramolecular_fiber_organization
GO:0051963	regulation_of_synapse_assembly
GO:0090128	regulation_of_synapse_maturation
GO:0050807	regulation_of_synapse_organization
GO:1904739	regulation_of_synapse_organization_by_posttranscriptional_regulation_of_gene_expression
GO:1905806	regulation_of_synapse_pruning
GO:0051823	regulation_of_synapse_structural_plasticity
GO:0050803	regulation_of_synapse_structure_or_activity
GO:0060025	regulation_of_synaptic_activity
GO:0008582	regulation_of_synaptic_assembly_at_neuromuscular_junction
GO:0099179	regulation_of_synaptic_membrane_adhesion
GO:0031916	regulation_of_synaptic_metaplasticity
GO:0048167	regulation_of_synaptic_plasticity
GO:0051913	regulation_of_synaptic_plasticity_by_chemical_substance
GO:1900383	regulation_of_synaptic_plasticity_by_receptor_localization_to_synapse
GO:0150092	regulation_of_synaptic_scaling
GO:0150045	regulation_of_synaptic_signaling_by_nitric_oxide
GO:0032222	regulation_of_synaptic_transmission,_cholinergic
GO:0032225	regulation_of_synaptic_transmission,_dopaminergic
GO:0032228	regulation_of_synaptic_transmission,_gabaergic
GO:0051966	regulation_of_synaptic_transmission,_glutamatergic
GO:0060092	regulation_of_synaptic_transmission,_glycinergic
GO:0098694	regulation_of_synaptic_vesicle_budding_from_presynaptic_endocytic_zone_membrane
GO:2000807	regulation_of_synaptic_vesicle_clustering
GO:0098693	regulation_of_synaptic_vesicle_cycle
GO:0099148	regulation_of_synaptic_vesicle_docking
GO:1900242	regulation_of_synaptic_vesicle_endocytosis
GO:2000300	regulation_of_synaptic_vesicle_exocytosis
GO:0031630	regulation_of_synaptic_vesicle_fusion_to_presynaptic_active_zone_membrane
GO:1901546	regulation_of_synaptic_vesicle_lumen_acidification
GO:1901632	regulation_of_synaptic_vesicle_membrane_organization
GO:0010807	regulation_of_synaptic_vesicle_priming
GO:1903421	regulation_of_synaptic_vesicle_recycling
GO:1902803	regulation_of_synaptic_vesicle_transport
GO:1903388	regulation_of_synaptic_vesicle_uncoating
GO:0090173	regulation_of_synaptonemal_complex_assembly
GO:0007348	regulation_of_syncytial_blastoderm_mitotic_cell_cycle
GO:0060142	regulation_of_syncytium_formation_by_plasma_membrane_fusion
GO:0045697	regulation_of_synergid_differentiation
GO:1901645	regulation_of_synoviocyte_proliferation
GO:1901428	regulation_of_syringal_lignin_biosynthetic_process
GO:1901469	regulation_of_syringal_lignin_catabolic_process
GO:0044057	regulation_of_system_process
GO:0010112	regulation_of_systemic_acquired_resistance
GO:0003073	regulation_of_systemic_arterial_blood_pressure
GO:0003068	regulation_of_systemic_arterial_blood_pressure_by_acetylcholine
GO:0003026	regulation_of_systemic_arterial_blood_pressure_by_aortic_arch_baroreceptor_feedback
GO:0003028	regulation_of_systemic_arterial_blood_pressure_by_aortic_body_chemoreceptor_signaling
GO:0002015	regulation_of_systemic_arterial_blood_pressure_by_atrial_baroreceptor_feedback
GO:0003050	regulation_of_systemic_arterial_blood_pressure_by_atrial_natriuretic_peptide
GO:0003025	regulation_of_systemic_arterial_blood_pressure_by_baroreceptor_feedback
GO:0003049	regulation_of_systemic_arterial_blood_pressure_by_capillary_fluid_shift
GO:0003027	regulation_of_systemic_arterial_blood_pressure_by_carotid_body_chemoreceptor_signaling
GO:0001978	regulation_of_systemic_arterial_blood_pressure_by_carotid_sinus_baroreceptor_feedback
GO:0001979	regulation_of_systemic_arterial_blood_pressure_by_chemoreceptor_signaling
