NAME	TITLE	SCORE	
EIF4A1P11	eukaryotic translation initiation factor 4A1 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:37932]	-0.12110864	
FGF14	fibroblast growth factor 14 [Source:HGNC Symbol;Acc:HGNC:3671]	-0.12112541	
ANKRD52	ankyrin repeat domain 52 [Source:HGNC Symbol;Acc:HGNC:26614]	-0.12127063	
GEMIN5	gem nuclear organelle associated protein 5 [Source:HGNC Symbol;Acc:HGNC:20043]	-0.121348016	
LARS1	leucyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:6512]	-0.12146842	
GPBAR1	G protein-coupled bile acid receptor 1 [Source:HGNC Symbol;Acc:HGNC:19680]	-0.12157547	
RNU6-856P	RNA, U6 small nuclear 856, pseudogene [Source:HGNC Symbol;Acc:HGNC:47819]	-0.121812925	
EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3288]	-0.12196485	
STAG2	stromal antigen 2 [Source:HGNC Symbol;Acc:HGNC:11355]	-0.122009315	
CBWD2	COBW domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17907]	-0.12204657	
CUTC	cutC copper transporter [Source:HGNC Symbol;Acc:HGNC:24271]	-0.12209017	
RASAL2-AS1	RASAL2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44170]	-0.122157924	
CCDC22	coiled-coil domain containing 22 [Source:HGNC Symbol;Acc:HGNC:28909]	-0.12223769	
AKR1B1P1	aldehyde reductase family 1 member B1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:420]	-0.12224868	
NEK3	NIMA related kinase 3 [Source:HGNC Symbol;Acc:HGNC:7746]	-0.12242049	
MIPOL1	mirror-image polydactyly 1 [Source:HGNC Symbol;Acc:HGNC:21460]	-0.12264575	
SUSD3	sushi domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28391]	-0.122803204	
PSMB7	proteasome 20S subunit beta 7 [Source:HGNC Symbol;Acc:HGNC:9544]	-0.12280841	
TMPOP2	thymopoietin pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:50860]	-0.122841336	
C1orf74	chromosome 1 open reading frame 74 [Source:HGNC Symbol;Acc:HGNC:26319]	-0.12301484	
SLC22A23	solute carrier family 22 member 23 [Source:HGNC Symbol;Acc:HGNC:21106]	-0.12306488	
ELAC2	elaC ribonuclease Z 2 [Source:HGNC Symbol;Acc:HGNC:14198]	-0.12316983	
BANF1	BAF nuclear assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:17397]	-0.123182684	
EIF4A1P4	eukaryotic translation initiation factor 4A1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:37923]	-0.12320783	
HSD3BP5	hydroxy-delta-5-steroid dehydrogenase, 3 beta, pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:5223]	-0.12327457	
DISP2	dispatched RND transporter family member 2 [Source:HGNC Symbol;Acc:HGNC:19712]	-0.12334086	
MICU1	mitochondrial calcium uptake 1 [Source:HGNC Symbol;Acc:HGNC:1530]	-0.1233454	
CD63	CD63 molecule [Source:HGNC Symbol;Acc:HGNC:1692]	-0.12351208	
ST8SIA1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10869]	-0.123604044	
MRPL1	mitochondrial ribosomal protein L1 [Source:HGNC Symbol;Acc:HGNC:14275]	-0.123626836	
SLC43A1	solute carrier family 43 member 1 [Source:HGNC Symbol;Acc:HGNC:9225]	-0.12368191	
ZNF239	zinc finger protein 239 [Source:HGNC Symbol;Acc:HGNC:13031]	-0.12386463	
ATP6V1B1-AS1	ATP6V1B1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51118]	-0.12405866	
NAV2	neuron navigator 2 [Source:HGNC Symbol;Acc:HGNC:15997]	-0.124058835	
AC104046.1	fatty acid binding protein 5 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:31064]	-0.12406152	
CEBPB-AS1	CEBPB antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51226]	-0.12411276	
SLC2A1-AS1	SLC2A1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44187]	-0.12412308	
MIR4312	microRNA 4312 [Source:HGNC Symbol;Acc:HGNC:38376]	-0.12412308	
C2orf68	chromosome 2 open reading frame 68 [Source:HGNC Symbol;Acc:HGNC:34353]	-0.124188244	
AC132192.2	novel transcript, antisense to ZNF143	-0.12420717	
GNAS	GNAS complex locus [Source:HGNC Symbol;Acc:HGNC:4392]	-0.124242604	
ZNF800	zinc finger protein 800 [Source:HGNC Symbol;Acc:HGNC:27267]	-0.12425503	
JTB	jumping translocation breakpoint [Source:HGNC Symbol;Acc:HGNC:6201]	-0.12433025	
RAB41	RAB41, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18293]	-0.12434337	
ZNF415P1	zinc finger protein 415 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49869]	-0.124515936	
MAP3K6	mitogen-activated protein kinase kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6858]	-0.12465847	
SNORD63B	small nucleolar RNA, C/D box 63B [Source:HGNC Symbol;Acc:HGNC:52230]	-0.124821424	
ATP5F1EP2	ATP synthase F1 subunit epsilon pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:34026]	-0.12482496	
MT1M	metallothionein 1M [Source:HGNC Symbol;Acc:HGNC:14296]	-0.12483597	
GMNC	geminin coiled-coil domain containing [Source:HGNC Symbol;Acc:HGNC:40049]	-0.12483597	
C17orf98	chromosome 17 open reading frame 98 [Source:HGNC Symbol;Acc:HGNC:34492]	-0.12483597	
CA3-AS1	CA3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51657]	-0.12483597	
SNORD127	small nucleolar RNA, C/D box 127 [Source:HGNC Symbol;Acc:HGNC:33555]	-0.12487289	
RNPEP	arginyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:10078]	-0.124878	
FAM98B	family with sequence similarity 98 member B [Source:HGNC Symbol;Acc:HGNC:26773]	-0.12488435	
POLR3K	RNA polymerase III subunit K [Source:HGNC Symbol;Acc:HGNC:14121]	-0.124898374	
MT1E	metallothionein 1E [Source:HGNC Symbol;Acc:HGNC:7397]	-0.12499378	
NFKB1	nuclear factor kappa B subunit 1 [Source:HGNC Symbol;Acc:HGNC:7794]	-0.12502351	
DNHD1	dynein heavy chain domain 1 [Source:HGNC Symbol;Acc:HGNC:26532]	-0.12509511	
BTF3L4P2	basic transcription factor 3 like 4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39646]	-0.12526865	
RASGRP1	RAS guanyl releasing protein 1 [Source:HGNC Symbol;Acc:HGNC:9878]	-0.12529618	
SETD2	SET domain containing 2, histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:18420]	-0.12535591	
PSMD10	proteasome 26S subunit, non-ATPase 10 [Source:HGNC Symbol;Acc:HGNC:9555]	-0.12562166	
AUP1	AUP1 lipid droplet regulating VLDL assembly factor [Source:HGNC Symbol;Acc:HGNC:891]	-0.12573391	
ANKRD13A	ankyrin repeat domain 13A [Source:HGNC Symbol;Acc:HGNC:21268]	-0.12579766	
MOSMO	modulator of smoothened [Source:HGNC Symbol;Acc:HGNC:27087]	-0.12584524	
LRRC37A4P	leucine rich repeat containing 37 member A4, pseudogene [Source:HGNC Symbol;Acc:HGNC:25479]	-0.12587029	
RRM2	ribonucleotide reductase regulatory subunit M2 [Source:HGNC Symbol;Acc:HGNC:10452]	-0.12622856	
PSMB4	proteasome 20S subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:9541]	-0.12623802	
PUS7L	pseudouridine synthase 7 like [Source:HGNC Symbol;Acc:HGNC:25276]	-0.12634128	
SYNRG	synergin gamma [Source:HGNC Symbol;Acc:HGNC:557]	-0.12645932	
CTSV	cathepsin V [Source:HGNC Symbol;Acc:HGNC:2538]	-0.12648632	
CCDC181	coiled-coil domain containing 181 [Source:HGNC Symbol;Acc:HGNC:28051]	-0.12655541	
AVEN	apoptosis and caspase activation inhibitor [Source:HGNC Symbol;Acc:HGNC:13509]	-0.12662563	
SDHAF4	succinate dehydrogenase complex assembly factor 4 [Source:HGNC Symbol;Acc:HGNC:20957]	-0.12694445	
CLOCK	clock circadian regulator [Source:HGNC Symbol;Acc:HGNC:2082]	-0.12698066	
LNX1	ligand of numb-protein X 1 [Source:HGNC Symbol;Acc:HGNC:6657]	-0.12699045	
TMEM243	transmembrane protein 243 [Source:HGNC Symbol;Acc:HGNC:21707]	-0.12706056	
TSPAN9	tetraspanin 9 [Source:HGNC Symbol;Acc:HGNC:21640]	-0.12740578	
HDHD2	haloacid dehalogenase like hydrolase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25364]	-0.12743081	
FOXC1	forkhead box C1 [Source:HGNC Symbol;Acc:HGNC:3800]	-0.1274547	
GHITM	growth hormone inducible transmembrane protein [Source:HGNC Symbol;Acc:HGNC:17281]	-0.12752199	
RPS20P4	ribosomal protein S20 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:10407]	-0.12757213	
LYPD1	LY6/PLAUR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28431]	-0.12757868	
E2F8	E2F transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24727]	-0.12781905	
TXNDC5	thioredoxin domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21073]	-0.12782125	
CUL5	cullin 5 [Source:HGNC Symbol;Acc:HGNC:2556]	-0.12784195	
LINC01359	long intergenic non-protein coding RNA 1359 [Source:HGNC Symbol;Acc:HGNC:50591]	-0.12789221	
SNAI2	snail family transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:11094]	-0.12792727	
KDSR	3-ketodihydrosphingosine reductase [Source:HGNC Symbol;Acc:HGNC:4021]	-0.12793133	
MPHOSPH8	M-phase phosphoprotein 8 [Source:HGNC Symbol;Acc:HGNC:29810]	-0.12795487	
UPF3B	UPF3B regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:20439]	-0.12803291	
FTH1P24	ferritin heavy chain 1 pseudogene 24 [Source:HGNC Symbol;Acc:HGNC:37642]	-0.12804921	
NKX3-1	NK3 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7838]	-0.12806869	
ASH1L	ASH1 like histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:19088]	-0.12816395	
ENKUR	enkurin, TRPC channel interacting protein [Source:HGNC Symbol;Acc:HGNC:28388]	-0.12819788	
RFX5	regulatory factor X5 [Source:HGNC Symbol;Acc:HGNC:9986]	-0.1284476	
NUP160	nucleoporin 160 [Source:HGNC Symbol;Acc:HGNC:18017]	-0.12845615	
PRMT9	protein arginine methyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:25099]	-0.12846968	
MIR1205	microRNA 1205 [Source:HGNC Symbol;Acc:HGNC:35271]	-0.12871365	
C7orf26	chromosome 7 open reading frame 26 [Source:HGNC Symbol;Acc:HGNC:21702]	-0.1288861	
TOP3A	DNA topoisomerase III alpha [Source:HGNC Symbol;Acc:HGNC:11992]	-0.1290535	
ARPC2	actin related protein 2/3 complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:705]	-0.12916517	
SNORA33	small nucleolar RNA, H/ACA box 33 [Source:HGNC Symbol;Acc:HGNC:32623]	-0.12935175	
PTBP1	polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]	-0.1293727	
ZCCHC10	zinc finger CCHC-type containing 10 [Source:HGNC Symbol;Acc:HGNC:25954]	-0.12937844	
SYNGAP1-AS1	SYNGAP1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53831]	-0.12939	
ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7 [Source:HGNC Symbol;Acc:HGNC:223]	-0.12945056	
RNU6-260P	RNA, U6 small nuclear 260, pseudogene [Source:HGNC Symbol;Acc:HGNC:47223]	-0.12958865	
LINC02043	long intergenic non-protein coding RNA 2043 [Source:HGNC Symbol;Acc:HGNC:52883]	-0.12963244	
UQCRBP2	ubiquinol-cytochrome c reductase binding protein pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:12584]	-0.12963244	
GLCCI1-DT	GLCCI1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:40852]	-0.12963244	
CSNK2B	casein kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:2460]	-0.12971582	
ERMAP	erythroblast membrane associated protein (Scianna blood group) [Source:HGNC Symbol;Acc:HGNC:15743]	-0.12972946	
ANKDD1A	ankyrin repeat and death domain containing 1A [Source:HGNC Symbol;Acc:HGNC:28002]	-0.12983507	
WDR88	WD repeat domain 88 [Source:HGNC Symbol;Acc:HGNC:26999]	-0.13012125	
GARS1-DT	GARS1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:48951]	-0.1301362	
METTL17	methyltransferase like 17 [Source:HGNC Symbol;Acc:HGNC:19280]	-0.13018616	
ANKRD11	ankyrin repeat domain 11 [Source:HGNC Symbol;Acc:HGNC:21316]	-0.13025546	
AL592437.2	DEP domain containing 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33975]	-0.13032757	
UBTF	upstream binding transcription factor [Source:HGNC Symbol;Acc:HGNC:12511]	-0.13034172	
KTN1-AS1	KTN1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:19842]	-0.13039258	
WAC-AS1	WAC antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:27347]	-0.13040292	
PBRM1	polybromo 1 [Source:HGNC Symbol;Acc:HGNC:30064]	-0.13045537	
CLPB	caseinolytic mitochondrial matrix peptidase chaperone subunit B [Source:HGNC Symbol;Acc:HGNC:30664]	-0.13057193	
RILPL1	Rab interacting lysosomal protein like 1 [Source:HGNC Symbol;Acc:HGNC:26814]	-0.13061976	
ABHD1	abhydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17553]	-0.13062638	
METTL22	methyltransferase like 22 [Source:HGNC Symbol;Acc:HGNC:28368]	-0.1306389	
SLC6A9	solute carrier family 6 member 9 [Source:HGNC Symbol;Acc:HGNC:11056]	-0.13065767	
MMS19	MMS19 homolog, cytosolic iron-sulfur assembly component [Source:HGNC Symbol;Acc:HGNC:13824]	-0.13069944	
CEP72	centrosomal protein 72 [Source:HGNC Symbol;Acc:HGNC:25547]	-0.1307756	
DNAH14	dynein axonemal heavy chain 14 [Source:HGNC Symbol;Acc:HGNC:2945]	-0.13083476	
MC1R	melanocortin 1 receptor [Source:HGNC Symbol;Acc:HGNC:6929]	-0.13105467	
NAIPP2	NAIP pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16042]	-0.13108167	
RIPPLY1	ripply transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:25117]	-0.13110507	
EDRF1-AS1	EDRF1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49501]	-0.13114297	
CASTOR3	CASTOR family member 3 [Source:HGNC Symbol;Acc:HGNC:29954]	-0.13118872	
FAM157B	family with sequence similarity 157 member B [Source:HGNC Symbol;Acc:HGNC:34080]	-0.1312106	
CHRM3	cholinergic receptor muscarinic 3 [Source:HGNC Symbol;Acc:HGNC:1952]	-0.13122788	
ZC3H7A	zinc finger CCCH-type containing 7A [Source:HGNC Symbol;Acc:HGNC:30959]	-0.13128982	
TFDP1	transcription factor Dp-1 [Source:HGNC Symbol;Acc:HGNC:11749]	-0.13135424	
BNIP3P16	BCL2 interacting protein 3 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:49696]	-0.1313806	
NDUFA10	NADH:ubiquinone oxidoreductase subunit A10 [Source:HGNC Symbol;Acc:HGNC:7684]	-0.13150914	
ASB1	ankyrin repeat and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:16011]	-0.13150978	
ABCA1	ATP binding cassette subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:29]	-0.13154519	
ABHD6	abhydrolase domain containing 6, acylglycerol lipase [Source:HGNC Symbol;Acc:HGNC:21398]	-0.13159023	
GPR151	G protein-coupled receptor 151 [Source:HGNC Symbol;Acc:HGNC:23624]	-0.13168	
MORC4	MORC family CW-type zinc finger 4 [Source:HGNC Symbol;Acc:HGNC:23485]	-0.13181342	
AC003991.2	novel transcript	-0.13191076	
RBM20	RNA binding motif protein 20 [Source:HGNC Symbol;Acc:HGNC:27424]	-0.1319212	
R3HCC1L	R3H domain and coiled-coil containing 1 like [Source:HGNC Symbol;Acc:HGNC:23512]	-0.13201874	
LIG1	DNA ligase 1 [Source:HGNC Symbol;Acc:HGNC:6598]	-0.13204928	
ZNF638	zinc finger protein 638 [Source:HGNC Symbol;Acc:HGNC:17894]	-0.13219497	
WHSC1L2P	Wolf-Hirschhorn syndrome candidate 1-like 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:14647]	-0.13228069	
SHROOM4	shroom family member 4 [Source:HGNC Symbol;Acc:HGNC:29215]	-0.13235982	
CCDC59	coiled-coil domain containing 59 [Source:HGNC Symbol;Acc:HGNC:25005]	-0.13236848	
RPP25L	ribonuclease P/MRP subunit p25 like [Source:HGNC Symbol;Acc:HGNC:19909]	-0.13261934	
POLDIP2	DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781]	-0.13287187	
TMA16	translation machinery associated 16 homolog [Source:HGNC Symbol;Acc:HGNC:25638]	-0.13288818	
IRS3P	insulin receptor substrate 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:6127]	-0.13294205	
PABPC1P1	poly(A) binding protein cytoplasmic 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:8558]	-0.13294716	
SEM1	SEM1 26S proteasome complex subunit [Source:HGNC Symbol;Acc:HGNC:10845]	-0.13299003	
PPP5C	protein phosphatase 5 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9322]	-0.13303089	
ELN	elastin [Source:HGNC Symbol;Acc:HGNC:3327]	-0.1330547	
SNORD110	small nucleolar RNA, C/D box 110 [Source:HGNC Symbol;Acc:HGNC:32775]	-0.13306579	
MAP3K7	mitogen-activated protein kinase kinase kinase 7 [Source:HGNC Symbol;Acc:HGNC:6859]	-0.13310745	
ROBO3	roundabout guidance receptor 3 [Source:HGNC Symbol;Acc:HGNC:13433]	-0.1331441	
WDR19	WD repeat domain 19 [Source:HGNC Symbol;Acc:HGNC:18340]	-0.13315618	
ABCF2	ATP binding cassette subfamily F member 2 [Source:HGNC Symbol;Acc:HGNC:71]	-0.13319416	
CCRL2	C-C motif chemokine receptor like 2 [Source:HGNC Symbol;Acc:HGNC:1612]	-0.13321543	
AC083798.2	WDR5B divergent transcript [Source:HGNC Symbol;Acc:HGNC:55192]	-0.1333429	
NEURL2	neuralized E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:16156]	-0.1333429	
TYW1	tRNA-yW synthesizing protein 1 homolog [Source:HGNC Symbol;Acc:HGNC:25598]	-0.13338596	
TCFL5	transcription factor like 5 [Source:HGNC Symbol;Acc:HGNC:11646]	-0.13342176	
RNA5SP165	RNA, 5S ribosomal pseudogene 165 [Source:HGNC Symbol;Acc:HGNC:43065]	-0.13370284	
FMR1-IT1	FMR1 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41333]	-0.133709	
MORF4L2-AS1	MORF4L2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27991]	-0.13371398	
TDRKH	tudor and KH domain containing [Source:HGNC Symbol;Acc:HGNC:11713]	-0.13371547	
SH3BP5-AS1	SH3BP5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44501]	-0.13384384	
SFXN3	sideroflexin 3 [Source:HGNC Symbol;Acc:HGNC:16087]	-0.13400532	
TOMM34	translocase of outer mitochondrial membrane 34 [Source:HGNC Symbol;Acc:HGNC:15746]	-0.13413687	
NPM1P26	nucleophosmin 1 pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:45205]	-0.1341584	
SPRTN	SprT-like N-terminal domain [Source:HGNC Symbol;Acc:HGNC:25356]	-0.13428217	
SNORD99	small nucleolar RNA, C/D box 99 [Source:HGNC Symbol;Acc:HGNC:32762]	-0.1344033	
CA7	carbonic anhydrase 7 [Source:HGNC Symbol;Acc:HGNC:1381]	-0.13454385	
RNU6-665P	RNA, U6 small nuclear 665, pseudogene [Source:HGNC Symbol;Acc:HGNC:47628]	-0.13454385	
CDC42EP5	CDC42 effector protein 5 [Source:HGNC Symbol;Acc:HGNC:17408]	-0.13454385	
HSD17B14	hydroxysteroid 17-beta dehydrogenase 14 [Source:HGNC Symbol;Acc:HGNC:23238]	-0.13454385	
TF	transferrin [Source:HGNC Symbol;Acc:HGNC:11740]	-0.13454385	
RN7SL316P	RNA, 7SL, cytoplasmic 316, pseudogene [Source:HGNC Symbol;Acc:HGNC:46332]	-0.13454385	
MEFV	MEFV innate immuity regulator, pyrin [Source:HGNC Symbol;Acc:HGNC:6998]	-0.13454385	
SNORA70F	small nucleolar RNA, H/ACA box 70F [Source:HGNC Symbol;Acc:HGNC:34358]	-0.13454385	
RNU6-419P	RNA, U6 small nuclear 419, pseudogene [Source:HGNC Symbol;Acc:HGNC:47382]	-0.13454385	
RPS19P1	ribosomal protein S19 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16534]	-0.13454385	
MTCYBP43	MT-CYB pseudogene 43 [Source:HGNC Symbol;Acc:HGNC:52311]	-0.13454385	
RNA5SP321	RNA, 5S ribosomal pseudogene 321 [Source:HGNC Symbol;Acc:HGNC:43221]	-0.13454385	
CASC18	cancer susceptibility 18 [Source:HGNC Symbol;Acc:HGNC:49463]	-0.13454385	
RNU6-884P	RNA, U6 small nuclear 884, pseudogene [Source:HGNC Symbol;Acc:HGNC:47847]	-0.13454385	
AL360013.4	novel transcript	-0.13454385	
VAV3	vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]	-0.13454385	
RENBP	renin binding protein [Source:HGNC Symbol;Acc:HGNC:9959]	-0.13454385	
AP001331.1	aurora kinase B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18613]	-0.13454385	
PPP1R17	protein phosphatase 1 regulatory subunit 17 [Source:HGNC Symbol;Acc:HGNC:16973]	-0.13454385	
RNU6-628P	RNA, U6 small nuclear 628, pseudogene [Source:HGNC Symbol;Acc:HGNC:47591]	-0.13454385	
RN7SL798P	RNA, 7SL, cytoplasmic 798, pseudogene [Source:HGNC Symbol;Acc:HGNC:46814]	-0.13454385	
IL4	interleukin 4 [Source:HGNC Symbol;Acc:HGNC:6014]	-0.13454385	
CHRND	cholinergic receptor nicotinic delta subunit [Source:HGNC Symbol;Acc:HGNC:1965]	-0.13454385	
TMEM161BP1	transmembrane protein 161B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44973]	-0.13454385	
RN7SL385P	RNA, 7SL, cytoplasmic 385, pseudogene [Source:HGNC Symbol;Acc:HGNC:46401]	-0.13454385	
IQCA1L	IQ motif containing with AAA domain 1 like [Source:HGNC Symbol;Acc:HGNC:22831]	-0.13454385	
PTTG3P	pituitary tumor-transforming 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:13422]	-0.13454385	
PARVG	parvin gamma [Source:HGNC Symbol;Acc:HGNC:14654]	-0.13454385	
RPRML	reprimo like [Source:HGNC Symbol;Acc:HGNC:32422]	-0.13454385	
RNA5SP198	RNA, 5S ribosomal pseudogene 198 [Source:HGNC Symbol;Acc:HGNC:43098]	-0.13454385	
KU-MEL-3	uncharacterized LOC497048 [Source:NCBI gene (formerly Entrezgene);Acc:497048]	-0.13454385	
CXCL17	C-X-C motif chemokine ligand 17 [Source:HGNC Symbol;Acc:HGNC:19232]	-0.13454385	
ANKRD20A11P	ankyrin repeat domain 20 family member A11, pseudogene [Source:HGNC Symbol;Acc:HGNC:42024]	-0.13454385	
MIR190A	microRNA 190a [Source:HGNC Symbol;Acc:HGNC:31560]	-0.13454385	
SLCO1B3-SLCO1B7	SLCO1B3-SLCO1B7 readthrough [Source:HGNC Symbol;Acc:HGNC:54403]	-0.13454385	
LINC01865	long intergenic non-protein coding RNA 1865 [Source:HGNC Symbol;Acc:HGNC:52684]	-0.13454385	
LINC01846	long intergenic non-protein coding RNA 1846 [Source:HGNC Symbol;Acc:HGNC:52661]	-0.13454385	
COL2A1	collagen type II alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2200]	-0.13454385	
PGC	progastricsin [Source:HGNC Symbol;Acc:HGNC:8890]	-0.13454385	
ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2 [Source:HGNC Symbol;Acc:HGNC:218]	-0.13454385	
AGAP7P	ArfGAP with GTPase domain, ankyrin repeat and PH domain 7, pseudogene [Source:HGNC Symbol;Acc:HGNC:23465]	-0.13454385	
AC012464.1	novel transcript, antisense to RRP12	-0.13454385	
GABRR1	gamma-aminobutyric acid type A receptor subunit rho1 [Source:HGNC Symbol;Acc:HGNC:4090]	-0.13454385	
CLCNKB	chloride voltage-gated channel Kb [Source:HGNC Symbol;Acc:HGNC:2027]	-0.13454385	
RN7SL100P	RNA, 7SL, cytoplasmic 100, pseudogene [Source:HGNC Symbol;Acc:HGNC:46116]	-0.13454385	
TMEM72	transmembrane protein 72 [Source:HGNC Symbol;Acc:HGNC:31658]	-0.13454385	
AC025822.2	novel transcript (FLJ31241)	-0.13454385	
LINC01973	long intergenic non-protein coding RNA 1973 [Source:HGNC Symbol;Acc:HGNC:52800]	-0.13454385	
HPSE2	heparanase 2 (inactive) [Source:HGNC Symbol;Acc:HGNC:18374]	-0.13454385	
ISCA2P1	iron-sulfur cluster assembly 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38022]	-0.13454385	
MTND2P41	MT-ND2 pseudogene 41 [Source:HGNC Symbol;Acc:HGNC:52317]	-0.13454385	
LINC02700	long intergenic non-protein coding RNA 2700 [Source:HGNC Symbol;Acc:HGNC:54214]	-0.13454385	
MMP20	matrix metallopeptidase 20 [Source:HGNC Symbol;Acc:HGNC:7167]	-0.13454385	
UNC80	unc-80 homolog, NALCN channel complex subunit [Source:HGNC Symbol;Acc:HGNC:26582]	-0.13454385	
LINC02778	long intergenic non-protein coding RNA 2778 [Source:HGNC Symbol;Acc:HGNC:54298]	-0.13454385	
LINC02773	long intergenic non-protein coding RNA 2773 [Source:HGNC Symbol;Acc:HGNC:54293]	-0.13454385	
TNFSF11	TNF superfamily member 11 [Source:HGNC Symbol;Acc:HGNC:11926]	-0.13454385	
OR1D2	olfactory receptor family 1 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8183]	-0.13454385	
LINC02664	long intergenic non-protein coding RNA 2664 [Source:HGNC Symbol;Acc:HGNC:54150]	-0.13454385	
CDIPTOSP	CDIP transferase opposite strand, pseudogene [Source:HGNC Symbol;Acc:HGNC:48609]	-0.13454385	
CAPN14	calpain 14 [Source:HGNC Symbol;Acc:HGNC:16664]	-0.13454385	
RBP1	retinol binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9919]	-0.13454385	
RN7SL806P	RNA, 7SL, cytoplasmic 806, pseudogene [Source:HGNC Symbol;Acc:HGNC:46822]	-0.13454385	
SPDYE20P	speedy/RINGO cell cycle regulator family member E20, pseudogene [Source:HGNC Symbol;Acc:HGNC:51516]	-0.13454385	
LINC02851	long intergenic non-protein coding RNA 2851 [Source:HGNC Symbol;Acc:HGNC:54387]	-0.13454385	
MIR1180	microRNA 1180 [Source:HGNC Symbol;Acc:HGNC:35261]	-0.13454385	
RNU7-57P	RNA, U7 small nuclear 57 pseudogene [Source:HGNC Symbol;Acc:HGNC:34153]	-0.13454385	
